order_id,customer_id,amount,timestamp,status
cb78a376-7091-4274-b183-be6d98af3a8c,fd00294d-3bf3-47cd-857e-4da9b6a5d6b8,4913.04,2026-10-13 17:05:11,completed
b3445d97-b7e4-4758-af55-26f5f98fcb31,fd00294d-3bf3-47cd-857e-4da9b6a5d6b8,5699.44,2026-07-29 09:05:11,refunded
8095b367-4044-4c2b-af16-bf09014d536b,ab3fd93e-93e7-4678-8cef-ec10261a0f12,4414.64,2026-03-17 05:47:44,completed
1b34744e-b01b-47b7-ab4d-1d1fdf1f3002,ab3fd93e-93e7-4678-8cef-ec10261a0f12,4253.1,2026-06-10 05:47:44,completed
3400b009-0ee2-4d53-8a17-7b2cbea665b9,68a10bdb-1480-41d9-811b-3c30f775459b,7742.88,2025-12-25 12:34:49,completed
362fc1bf-2cd9-4764-bb1d-644d353fd7f5,68a10bdb-1480-41d9-811b-3c30f775459b,8067.4,2025-12-26 12:34:49,completed
ed34d771-7571-4efe-b94a-99fa6fa9e681,68a10bdb-1480-41d9-811b-3c30f775459b,2488.2,2026-01-17 18:34:49,completed
242f11a4-bfd4-44c1-9625-51c628d0473a,68a10bdb-1480-41d9-811b-3c30f775459b,1301.24,2025-11-06 16:34:49,completed
5e966d55-9838-4805-bf84-55b9ec75655a,0ed5f1c4-5e71-4b3e-8e9e-8eb6c8b4b9f5,6999.19,2026-01-16 22:57:40,failed
2d962c49-44ac-40a0-a3c9-2c37c9a589d5,0ed5f1c4-5e71-4b3e-8e9e-8eb6c8b4b9f5,422.93,2026-01-07 22:57:40,completed
6dd15fd3-7392-4cce-94d7-d73b01a3212d,0ed5f1c4-5e71-4b3e-8e9e-8eb6c8b4b9f5,5328.01,2026-04-26 19:57:40,completed
2ce84048-5296-4385-8f50-00bd0f500274,0ed5f1c4-5e71-4b3e-8e9e-8eb6c8b4b9f5,1585.2,2026-04-13 08:57:40,completed
ce9ea7ba-bd8f-49fa-a11c-ea8c5e610138,dd32e031-fd7b-442f-93b8-6c8b8df80261,1869.13,2026-04-08 15:18:51,failed
c08bea78-450f-4e3a-83cf-d1edaac53634,dd32e031-fd7b-442f-93b8-6c8b8df80261,6256.05,2026-01-01 05:18:51,completed
d4ff8ea3-2897-4efb-8863-3f13f563f5da,dd32e031-fd7b-442f-93b8-6c8b8df80261,6671.65,2026-04-05 23:18:51,completed
ad64ff5c-37de-4107-94e3-0bd466b14862,dd32e031-fd7b-442f-93b8-6c8b8df80261,386.97,2026-04-07 10:18:51,completed
4ed50b1a-cb7d-409f-8856-a3aa6ef876e4,dd32e031-fd7b-442f-93b8-6c8b8df80261,3930.87,2026-04-05 11:18:51,refunded
8df1cc88-2ebf-4b26-8952-6140e4732a94,dd32e031-fd7b-442f-93b8-6c8b8df80261,6051.64,2025-11-15 09:18:51,completed
e127863a-3f39-490c-adc6-8896bc0d76d4,dd32e031-fd7b-442f-93b8-6c8b8df80261,5694.74,2025-12-10 15:18:51,completed
5ca70e85-c32c-4f26-8905-7f99d208f45d,dd32e031-fd7b-442f-93b8-6c8b8df80261,3188.29,2025-10-31 06:18:51,completed
fd7db3b7-a53d-43ae-80a7-100519ba38fe,dd32e031-fd7b-442f-93b8-6c8b8df80261,3648.75,2025-11-29 23:18:51,completed
b30a8f7f-362e-448a-8a46-f083c7a8ef6e,dd32e031-fd7b-442f-93b8-6c8b8df80261,807.7,2025-12-20 15:18:51,completed
08880b6a-3e52-4b77-bfa0-bb01f8ce1df7,dd32e031-fd7b-442f-93b8-6c8b8df80261,9501.34,2026-01-27 23:18:51,completed
caa4da53-5b3f-4354-b410-f12b23fe69a2,dd32e031-fd7b-442f-93b8-6c8b8df80261,1060.39,2026-01-16 11:18:51,completed
816efe08-448f-4879-bd95-856c8596dfed,dd32e031-fd7b-442f-93b8-6c8b8df80261,6927.93,2026-04-12 18:18:51,completed
ea7de5a0-905b-4378-a6d8-f896cd26ad45,dd32e031-fd7b-442f-93b8-6c8b8df80261,3261.35,2026-03-16 03:18:51,completed
8148e6a4-7940-4fee-92d8-fe71226ef6dd,dd32e031-fd7b-442f-93b8-6c8b8df80261,6594.23,2026-02-12 16:18:51,completed
9f080e44-5f04-446b-8b62-19cd7f067374,dd32e031-fd7b-442f-93b8-6c8b8df80261,3228.18,2026-04-14 05:18:51,completed
10509fb1-d8b1-4733-9562-eb5c669995ea,dd32e031-fd7b-442f-93b8-6c8b8df80261,9108.22,2026-03-04 03:18:51,completed
a040ab7a-f1c4-4e44-b11d-c394f71c300d,dd32e031-fd7b-442f-93b8-6c8b8df80261,3311.46,2026-04-06 17:18:51,completed
56a5bdb1-c6c2-4d94-b87d-e3bb49cc563a,dd32e031-fd7b-442f-93b8-6c8b8df80261,8820.45,2025-11-20 04:18:51,completed
3d13105e-fa11-4d1d-a07a-2a4b972adecf,dd32e031-fd7b-442f-93b8-6c8b8df80261,3172.81,2026-01-10 12:18:51,completed
bdc9f70c-ecf0-41f6-9fe2-5a1e9f8a99bc,dd32e031-fd7b-442f-93b8-6c8b8df80261,7835.26,2026-04-02 22:18:51,completed
437ec2f2-de46-44c9-87c7-ed7bbd079ea3,dd32e031-fd7b-442f-93b8-6c8b8df80261,6197.42,2025-12-06 23:18:51,completed
85af0d59-0981-465a-ade0-8dc198537144,21b322d7-11a3-4911-9049-5f1e069a2aa8,6936.3,2026-03-23 17:48:53,completed
71263288-40e6-4aeb-a56b-4646a8e3d2f1,21b322d7-11a3-4911-9049-5f1e069a2aa8,8492.15,2026-07-18 13:48:53,completed
3100e0f0-99d4-42e8-bdda-8277f7457c4f,21b322d7-11a3-4911-9049-5f1e069a2aa8,3997.11,2026-07-08 09:48:53,completed
77f923a4-5317-4dcd-99c2-ee6c23101676,21b322d7-11a3-4911-9049-5f1e069a2aa8,4204.17,2026-03-05 04:48:53,refunded
3f60ab8e-c54f-45e3-97c4-bcac16bd34f0,c066a1f8-e50b-4b91-bc72-270742204e39,9884.79,2026-11-30 11:10:23,completed
c2931406-0802-4fa8-9a35-f97720a6c1a3,c066a1f8-e50b-4b91-bc72-270742204e39,9859.15,2026-09-02 09:10:23,completed
adbe5856-591e-4639-b931-5a18ae6df0e9,c066a1f8-e50b-4b91-bc72-270742204e39,4683.94,2026-12-21 02:10:23,completed
6f806d5b-0b73-4b97-a520-c3a4071cf69d,ef03ed41-03f3-4756-9d93-006229977469,3927.67,2025-09-30 00:46:01,completed
03325bef-a62b-4e82-a71f-b7afec35e792,ef03ed41-03f3-4756-9d93-006229977469,5454.36,2026-02-23 04:46:01,completed
6c7e9ebf-ad91-4d83-ac01-a1202e8a4adf,ef03ed41-03f3-4756-9d93-006229977469,4625.77,2026-03-18 06:46:01,completed
1cddd213-f2cc-4313-b5f0-31ecb870f960,ef03ed41-03f3-4756-9d93-006229977469,4076.99,2025-09-29 12:46:01,completed
ded06e73-bdc8-4448-86c8-488ebf962d3e,bfa1f931-e8ba-4572-a798-9caa44a4eaaa,2060.53,2026-10-27 21:26:49,completed
c0aad093-12e7-49ed-87d9-3321a89e4caf,f9e9acd2-fab8-4d82-ba24-9e052072fac1,3085.31,2025-12-06 21:34:07,completed
9a1af783-5e76-4a13-a01f-87b447f78ae2,f9e9acd2-fab8-4d82-ba24-9e052072fac1,4743.07,2026-03-19 23:34:07,completed
69e4b5ce-55c9-41af-a0f2-e60a791d1735,f9e9acd2-fab8-4d82-ba24-9e052072fac1,1961.76,2025-10-18 06:34:07,completed
21f42e6d-9590-408e-875e-a8ce2c5d58a1,4baccf83-dad3-4382-b474-b1376424fdfd,3369.92,2026-11-23 12:16:58,completed
62b87a3b-2ec0-4fb5-b332-49ad74ba5c64,4baccf83-dad3-4382-b474-b1376424fdfd,8978.79,2026-11-01 02:16:58,completed
b7c4afb5-d90b-4c86-9d72-4d19f2fdedbe,4baccf83-dad3-4382-b474-b1376424fdfd,6556.05,2026-07-30 16:16:58,completed
227dc244-b26d-43f0-b9f7-d75a1dc8fa8b,4baccf83-dad3-4382-b474-b1376424fdfd,1093.67,2026-08-18 06:16:58,completed
7ea439d9-a27d-461d-b99b-59cc2afcaf70,4baccf83-dad3-4382-b474-b1376424fdfd,7131.34,2026-12-16 19:16:58,completed
e02c5a3e-5fab-4664-bb9b-9d115700b27c,e517cebb-774b-4890-8feb-fe6bf2fe952b,1352.03,2026-06-26 17:22:07,completed
a6555c20-2db9-4f11-8b7d-7cadc2191636,e517cebb-774b-4890-8feb-fe6bf2fe952b,2680.49,2026-04-24 08:22:07,completed
2f722475-1742-4754-b69a-f06379ae0ae8,fd8d54d3-b879-4dfe-a6a7-a2057568d282,5035.97,2026-02-05 10:58:08,completed
60a1b1ea-962d-4603-9fd6-2c9ebdfc5113,fd8d54d3-b879-4dfe-a6a7-a2057568d282,4530.38,2026-03-07 01:58:08,completed
68c1fce5-61a1-45d6-bc3a-79f43d197ff5,fd8d54d3-b879-4dfe-a6a7-a2057568d282,2925.51,2025-09-20 17:58:08,completed
97c8e4f5-e4eb-4bc6-9ff8-53ff9967d358,fd8d54d3-b879-4dfe-a6a7-a2057568d282,739.63,2025-11-11 11:58:08,completed
38b41598-f1d1-47d0-9cae-2653c4ac7087,83f79f57-7928-4b4e-92b1-8030d988553d,6112.2,2026-08-17 08:56:40,completed
6b296601-6ea2-4c88-80b3-40c3509ee1f6,83f79f57-7928-4b4e-92b1-8030d988553d,9938.6,2026-08-30 12:56:40,completed
f2a7eea3-b65d-402b-8992-749c578ab441,83f79f57-7928-4b4e-92b1-8030d988553d,7058.5,2026-10-20 06:56:40,completed
987ddb63-140c-4268-a48a-a4c9814f3375,83f79f57-7928-4b4e-92b1-8030d988553d,7543.48,2026-12-29 16:56:40,completed
4f56038a-79e0-4e24-8665-df7b045b265e,83f79f57-7928-4b4e-92b1-8030d988553d,3363.65,2026-08-17 13:56:40,completed
7b64f7e2-ac60-4896-bfc2-19c577b04642,dac3fecc-ead3-4c06-95fe-fefeff2ac559,4814.01,2026-06-11 10:23:45,completed
b8defc95-3edc-4df5-94ad-399021d33b7e,dac3fecc-ead3-4c06-95fe-fefeff2ac559,5341.53,2026-05-03 03:23:45,completed
25a33889-cb65-43b1-b00f-0cb2c7194b78,dac3fecc-ead3-4c06-95fe-fefeff2ac559,7351.34,2026-07-27 18:23:45,completed
955c1b98-8fc9-4940-9e50-ed7609d2a42a,dac3fecc-ead3-4c06-95fe-fefeff2ac559,6126.82,2026-03-16 08:23:45,completed
7ab5260b-46d5-4b75-bf9c-57b2a880b32a,dac3fecc-ead3-4c06-95fe-fefeff2ac559,8508.42,2026-08-21 02:23:45,completed
40a385ad-ab54-40ae-b27a-895505a1804c,19cd6492-9f2b-4104-908d-93bd0bae880a,6220.04,2026-02-06 05:46:54,completed
2a16ab5e-f8f4-44a3-994b-3672006d097f,19cd6492-9f2b-4104-908d-93bd0bae880a,1963.09,2026-02-08 09:46:54,completed
56c1ef1b-85ff-4336-bf34-0983849d338a,e060d66b-7c0f-4826-b363-90c0cbb1e7d5,4755.88,2025-11-20 14:08:57,completed
5124494c-fafe-4c65-b13f-dc502aa3a6d3,e060d66b-7c0f-4826-b363-90c0cbb1e7d5,4257.6,2025-11-25 09:08:57,completed
b3229994-7774-4569-a3ab-6c97b56394e8,e060d66b-7c0f-4826-b363-90c0cbb1e7d5,6478.06,2026-02-23 10:08:57,completed
595c5011-342a-4c95-a37f-bd1b99af3c61,6536fcb3-7b1b-4669-9fc3-498febb7f3a4,5589.94,2025-09-28 02:40:18,completed
2a3d076f-ade0-41c1-bcba-44833dd3c47c,6536fcb3-7b1b-4669-9fc3-498febb7f3a4,4081.28,2025-10-10 14:40:18,completed
197bdcc7-a144-4ef6-b654-06e5cd71b813,6536fcb3-7b1b-4669-9fc3-498febb7f3a4,8371.49,2025-09-17 22:40:18,completed
4429b996-953c-4189-ac9d-a0892ce46871,6536fcb3-7b1b-4669-9fc3-498febb7f3a4,6527.39,2026-01-11 08:40:18,completed
50912d41-7797-48be-bfec-b2b0c99d6aea,d7e94dca-2746-4cd5-817f-065090e938ae,8178.83,2026-12-13 22:34:28,completed
59afb9d1-d382-4f70-8f42-00cd22fe7768,d7e94dca-2746-4cd5-817f-065090e938ae,7304.65,2026-08-13 04:34:28,completed
b586535e-184e-44af-ab27-89052d430690,d7e94dca-2746-4cd5-817f-065090e938ae,6917.83,2026-12-13 12:34:28,completed
f7430454-00e2-4fc3-941a-5f8f84601b8d,0c07a988-b9ef-4cc2-a82a-95ae04827bc3,2948.51,2026-04-10 14:55:04,completed
7fb2e8ae-47af-4751-b3c2-0f5406f47c08,0c07a988-b9ef-4cc2-a82a-95ae04827bc3,1826.5,2026-04-17 08:55:04,completed
cadf98ce-8299-4271-a7f6-5b0ced6e7204,0c07a988-b9ef-4cc2-a82a-95ae04827bc3,7866.97,2026-02-27 07:55:04,completed
be1d9cc3-0338-459e-8397-0b0190f1ef86,0c07a988-b9ef-4cc2-a82a-95ae04827bc3,4255.92,2026-04-01 10:55:04,failed
8d08f907-aa9f-4df4-ba2e-dd60cdbcb359,d6daf440-27d0-43d7-8d4a-803d855a4d8c,9517.12,2026-01-04 13:14:16,completed
6789d61f-f1d2-49fa-b81b-7567587d46b6,d6daf440-27d0-43d7-8d4a-803d855a4d8c,7892.45,2026-01-21 07:14:16,completed
e062691c-3366-464f-9083-8f285462b256,d6daf440-27d0-43d7-8d4a-803d855a4d8c,8030.45,2025-11-28 16:14:16,completed
5b41dca1-90cb-4173-b6e3-aa90e4323024,d6daf440-27d0-43d7-8d4a-803d855a4d8c,4938.03,2025-12-14 08:14:16,completed
f73e1af6-3cbf-4c8f-92d4-a58b2c483f92,d6daf440-27d0-43d7-8d4a-803d855a4d8c,8743.63,2026-01-23 12:14:16,completed
b33ce22e-edef-45f6-97af-770e5dc14e0f,a0dcc4df-fbd2-42d0-934d-cae17f35d9be,558.21,2026-09-06 19:52:26,completed
9bf4efd5-8bc6-492e-a404-02ead0ae0d28,a0dcc4df-fbd2-42d0-934d-cae17f35d9be,9336.91,2026-07-28 18:52:26,failed
6ea01c59-2275-484f-8fe4-407f613ad5e8,c55b53fd-90c2-4931-8236-faef0dbd2e81,5516.78,2026-11-22 16:00:55,completed
ba0d1b1a-a903-4a1d-948f-2b02dd75d581,c55b53fd-90c2-4931-8236-faef0dbd2e81,8079.23,2026-09-09 04:00:55,completed
1bd5f82e-b8c6-4e79-8c56-c1dc8a48211a,c55b53fd-90c2-4931-8236-faef0dbd2e81,8943.98,2026-08-14 02:00:55,completed
b8182cf2-b57a-4f69-8e37-b1ce4e759cd8,c55b53fd-90c2-4931-8236-faef0dbd2e81,9052.27,2026-07-14 04:00:55,failed
5404ff7b-91c8-4c5c-86eb-52e32aa63605,c55b53fd-90c2-4931-8236-faef0dbd2e81,1043.97,2026-07-14 03:00:55,completed
e73bb1ef-49f0-456a-a721-cecea40761dd,c55b53fd-90c2-4931-8236-faef0dbd2e81,6368.81,2026-12-29 19:00:55,completed
c2b353bc-61d8-4c7f-9069-8a28542d7e60,c55b53fd-90c2-4931-8236-faef0dbd2e81,3456.85,2026-10-24 19:00:55,completed
8a4842fc-c461-447d-b5c5-7762016f0e41,c55b53fd-90c2-4931-8236-faef0dbd2e81,9243.28,2026-12-20 17:00:55,completed
207f92b1-96db-4c5a-8a4f-5f05167f4357,c55b53fd-90c2-4931-8236-faef0dbd2e81,8063.03,2026-11-24 04:00:55,completed
a4a4799c-7c7d-475f-8b41-45d3e4941e3b,c55b53fd-90c2-4931-8236-faef0dbd2e81,6515.3,2026-07-26 14:00:55,completed
40647aff-3786-4fb1-bff8-49d2646cd0b4,c55b53fd-90c2-4931-8236-faef0dbd2e81,1608.47,2026-10-30 07:00:55,completed
7962f5bd-7208-4dc1-b264-e4967ccf19d5,c55b53fd-90c2-4931-8236-faef0dbd2e81,7056.22,2026-09-06 11:00:55,completed
39b6ec4e-995f-48ea-b13e-c607d6eccb5d,c55b53fd-90c2-4931-8236-faef0dbd2e81,840.58,2026-09-23 14:00:55,completed
124d3bec-043a-40ca-a3f2-b56647bad975,c55b53fd-90c2-4931-8236-faef0dbd2e81,2966.12,2026-11-01 14:00:55,completed
75e66c05-7550-4c79-9fdc-ad8125605cbf,c55b53fd-90c2-4931-8236-faef0dbd2e81,4175.72,2026-11-26 04:00:55,completed
c49243aa-b446-4156-93ea-26f821eaa0f2,c55b53fd-90c2-4931-8236-faef0dbd2e81,895.06,2026-07-29 10:00:55,completed
fff56a80-667f-426f-9977-1695e2630c08,c55b53fd-90c2-4931-8236-faef0dbd2e81,2538.04,2026-10-28 12:00:55,completed
96105660-611d-46f5-af94-f1b4eee27407,c55b53fd-90c2-4931-8236-faef0dbd2e81,3539.0,2026-08-11 15:00:55,completed
0a4036ac-92de-4477-bafa-147e4feecdab,c55b53fd-90c2-4931-8236-faef0dbd2e81,4466.47,2026-11-30 13:00:55,completed
d36c706e-7293-43f1-8801-eb7d2ce20f3c,c55b53fd-90c2-4931-8236-faef0dbd2e81,6693.6,2026-11-18 22:00:55,completed
c7ce0403-b4b8-48ed-8774-1ffe5056fc72,c55b53fd-90c2-4931-8236-faef0dbd2e81,6041.54,2026-11-25 15:00:55,completed
40b7d349-faa3-465a-9702-8a6dc0a69b24,c55b53fd-90c2-4931-8236-faef0dbd2e81,9567.66,2026-07-26 14:00:55,completed
4d3b06ff-7f3d-44bf-9cb5-3f0f7cf232d8,c55b53fd-90c2-4931-8236-faef0dbd2e81,7759.17,2026-07-29 21:00:55,completed
697a0480-e2d0-4050-8b3f-93fab58a1887,b590c669-68d7-49dc-84b4-e5c1ae620ebf,8206.93,2026-04-29 07:07:58,completed
ccdd5e7c-a2ba-4455-a357-6e0cfd261799,b590c669-68d7-49dc-84b4-e5c1ae620ebf,6676.64,2026-04-22 06:07:58,completed
3c5909b3-cf08-4e12-8da6-52e46c46368b,b590c669-68d7-49dc-84b4-e5c1ae620ebf,4582.17,2026-01-24 18:07:58,completed
4a82bdb9-f36f-4498-9348-7462157859eb,b590c669-68d7-49dc-84b4-e5c1ae620ebf,9149.4,2026-01-31 15:07:58,completed
8557bf47-cbed-447a-a58e-8d86041080da,77076cbb-5e64-4ed2-a753-6c421189b14e,3573.79,2026-10-24 21:36:33,completed
246dddc1-9c45-4359-bd11-bab017c21bb7,77076cbb-5e64-4ed2-a753-6c421189b14e,4161.13,2026-07-07 18:36:33,completed
08028ff5-e0d0-4cde-b05b-8d65695a8c73,77076cbb-5e64-4ed2-a753-6c421189b14e,5579.07,2026-09-18 00:36:33,completed
77ed804c-69d7-4777-ad66-07b9608bab44,77076cbb-5e64-4ed2-a753-6c421189b14e,3720.6,2027-01-01 16:36:33,completed
1535f76b-07af-4a1e-bb36-055bf401267d,77076cbb-5e64-4ed2-a753-6c421189b14e,5983.61,2026-07-12 06:36:33,completed
84838dcb-b0f0-4c01-a27a-f104c306989b,77076cbb-5e64-4ed2-a753-6c421189b14e,5542.16,2026-10-10 11:36:33,completed
4f463a69-7f24-4dbb-8bf8-0cc697a9d069,86bba5ef-3c28-482f-8f08-fd789f5363c5,903.11,2026-07-26 09:09:43,completed
9e475854-1bb4-4237-a75e-a50319eab11a,86bba5ef-3c28-482f-8f08-fd789f5363c5,9904.13,2026-06-10 02:09:43,completed
44ea1f1b-de5d-4aae-9934-bfd4fcca32f1,50270f47-42c5-4d44-b5c6-2f539fa7a9bb,7014.83,2026-06-19 22:29:37,completed
81df0105-8cd3-46af-91c7-225811819ec7,50270f47-42c5-4d44-b5c6-2f539fa7a9bb,4356.42,2026-08-11 13:29:37,completed
e36422b0-7be3-4658-a7a3-94e62058e56f,50270f47-42c5-4d44-b5c6-2f539fa7a9bb,4362.76,2026-06-11 19:29:37,completed
6fd8f2ed-d0bb-4460-8278-977a1c5ade21,50270f47-42c5-4d44-b5c6-2f539fa7a9bb,5116.94,2026-07-11 07:29:37,completed
d4de769e-ffdd-41ea-b10e-688f6c9620c8,50270f47-42c5-4d44-b5c6-2f539fa7a9bb,9786.69,2026-07-23 02:29:37,completed
78d625dd-1787-4016-a132-298997d7ae75,db4c7161-4f2f-4fa9-9ae7-07c942d93df4,6966.87,2026-06-09 23:28:15,completed
d3816de5-f8e9-4146-81d0-1cd10d5287bf,db4c7161-4f2f-4fa9-9ae7-07c942d93df4,966.7,2026-09-23 13:28:15,completed
65989063-7c65-4e1f-a818-11e3a244c45b,db4c7161-4f2f-4fa9-9ae7-07c942d93df4,7468.52,2026-06-03 12:28:15,refunded
8b806feb-6035-431e-834a-b039c1221ed2,db4c7161-4f2f-4fa9-9ae7-07c942d93df4,8021.36,2026-06-01 02:28:15,completed
c6295f03-e69e-4ed6-abc3-2fa134838934,b34408bf-c9d5-4f17-8e91-fdd761379943,4794.91,2026-10-13 16:47:56,completed
753048bc-d908-412c-b592-818d0308c1ad,b34408bf-c9d5-4f17-8e91-fdd761379943,4325.96,2026-11-15 17:47:56,refunded
5c495df2-9228-4e5d-b62b-beb09d697aae,49681815-47cc-4ca4-998e-587f3b6bc45d,9244.07,2026-07-27 22:40:26,failed
64bd02ce-f3a5-4a45-9c8b-df163ce069a0,49681815-47cc-4ca4-998e-587f3b6bc45d,2752.34,2026-07-31 16:40:26,completed
e50868b6-4c2b-483a-bb85-cc4d68121b9e,49681815-47cc-4ca4-998e-587f3b6bc45d,6631.93,2026-10-09 22:40:26,completed
fce32847-d9d4-4688-94ca-c948eaf8d8dc,49681815-47cc-4ca4-998e-587f3b6bc45d,1008.6,2026-10-20 17:40:26,completed
d93aa160-d868-4049-ba32-026ebdb5df6a,49681815-47cc-4ca4-998e-587f3b6bc45d,2953.52,2026-07-25 01:40:26,completed
42ce6284-be16-453c-8657-c13a9a405262,49681815-47cc-4ca4-998e-587f3b6bc45d,1911.22,2026-05-18 16:40:26,completed
57212a93-5fd0-449d-9732-a24d311129f1,49681815-47cc-4ca4-998e-587f3b6bc45d,8116.84,2026-06-22 14:40:26,completed
3f780436-2a44-4f3e-8b4f-bf5bae5d862c,49681815-47cc-4ca4-998e-587f3b6bc45d,8033.85,2026-11-10 00:40:26,completed
fdf80d56-45b5-4be8-b3b2-9cf7c74f3339,b22342ee-be53-439f-b936-1ffdbede9d41,8252.89,2026-06-22 14:17:07,completed
e057d552-8e80-40ab-b12a-8fd0a3704f94,b22342ee-be53-439f-b936-1ffdbede9d41,4513.81,2026-09-14 22:17:07,completed
553f22ee-3435-44c5-b270-539bb428da0c,b22342ee-be53-439f-b936-1ffdbede9d41,3581.74,2026-07-25 04:17:07,completed
05250f76-d7cd-48bc-b795-83126054d084,b22342ee-be53-439f-b936-1ffdbede9d41,4107.7,2026-06-30 11:17:07,completed
9e546f66-f5e3-430f-b4f0-32c289dba32d,91b4bec9-39e0-4032-9a2b-1a98694df0e8,7114.96,2026-02-21 00:33:31,completed
8ff3f84a-9e4e-4a53-8d3e-314af85c3919,91b4bec9-39e0-4032-9a2b-1a98694df0e8,316.26,2025-11-14 09:33:31,completed
9acae945-5d04-4a89-aa29-28d1c3b54656,91b4bec9-39e0-4032-9a2b-1a98694df0e8,9625.27,2026-01-30 05:33:31,completed
e41242b7-892e-4716-88b8-be96680d3e78,91b4bec9-39e0-4032-9a2b-1a98694df0e8,6446.76,2025-10-17 20:33:31,refunded
fcd7d382-bb7e-42d5-acf6-b6586f4f5718,91b4bec9-39e0-4032-9a2b-1a98694df0e8,8611.89,2026-01-26 12:33:31,completed
413075c4-baef-4c65-8e3d-809e2a4bb5a5,2b342507-b70d-46fd-90d2-c56a3db3f03b,4033.31,2026-08-10 16:50:22,completed
3c8a06aa-8c01-4cec-91ba-8885353b5d34,2b342507-b70d-46fd-90d2-c56a3db3f03b,7750.87,2026-09-16 07:50:22,completed
0f2242f6-197b-4c03-b290-694f8ad7c804,2b342507-b70d-46fd-90d2-c56a3db3f03b,3270.04,2027-01-06 06:50:22,completed
8b87858f-bdca-4d0d-b469-a307c41bab0e,d3c5b7f8-92bb-4d21-84f7-bdf5b6940aae,1218.29,2026-05-30 14:22:17,completed
5121bf2c-e4ee-4238-a28c-56787378acc9,d3c5b7f8-92bb-4d21-84f7-bdf5b6940aae,2092.18,2026-07-23 00:22:17,completed
06e072ea-3e4a-4492-9aaf-b9a2af8f1a00,d3c5b7f8-92bb-4d21-84f7-bdf5b6940aae,6634.73,2026-06-19 02:22:17,completed
572d182e-600c-4038-8060-4f08eed6d4a9,d3c5b7f8-92bb-4d21-84f7-bdf5b6940aae,9586.39,2026-10-27 21:22:17,completed
b04a2420-7854-4624-a6e7-5c93ddc7590c,d3c5b7f8-92bb-4d21-84f7-bdf5b6940aae,7685.81,2026-10-28 05:22:17,completed
58b69c1b-b331-490b-92b2-78e232ad8f62,d3c5b7f8-92bb-4d21-84f7-bdf5b6940aae,2682.69,2026-07-13 04:22:17,completed
e24112c0-a39c-4607-97ec-08d643958775,d3c5b7f8-92bb-4d21-84f7-bdf5b6940aae,9953.42,2026-06-15 21:22:17,completed
23a1e882-41ad-47fb-9121-72f95399caf2,d3c5b7f8-92bb-4d21-84f7-bdf5b6940aae,3369.36,2026-11-20 22:22:17,completed
f9f2ced7-c56b-4a7c-b870-7e7f6ef654f8,d3c5b7f8-92bb-4d21-84f7-bdf5b6940aae,3951.43,2026-06-14 09:22:17,completed
