customer_id,address_id
f2246c6e-1925-4579-9d28-9ab9d3c0827a,4e1c8ec1-e947-4c13-ace9-998395580678
278ad616-ca7b-4afc-91b7-e4b966ff1588,4e1c8ec1-e947-4c13-ace9-998395580678
1388891a-7df0-455a-bbbc-ea98f7f137aa,c9067c98-5a1d-474f-a641-e011e133f823
a235eec3-7eb8-4056-89ea-20fa033a6c5c,c9067c98-5a1d-474f-a641-e011e133f823
642225de-6a0f-4b36-9bb3-d89d764f260b,8da06de7-53ed-4808-a698-93e09ff88709
2800b54e-77f0-4e02-aca2-da8785a143d5,8da06de7-53ed-4808-a698-93e09ff88709
aa27dd76-d7e2-47bc-9cc9-6b4880a835d5,654b0948-0f34-426a-9292-38c2b495fc17
08c88406-8002-4454-bdae-bd7f0cd577a9,654b0948-0f34-426a-9292-38c2b495fc17
25db12e0-7a12-4f7d-8cc9-8833098e7f49,68a804df-10a6-40de-b2b5-a8d823696758
6abcfe5e-4bfb-4dea-b0ec-a490811f5163,68a804df-10a6-40de-b2b5-a8d823696758
3e0a9d4f-33d3-48a6-b609-4fbfc0df7978,61f44fd5-9a0d-4570-a354-046ddfd6b6d8
e5258126-0fc9-4129-a7d4-c4b95b0293f9,61f44fd5-9a0d-4570-a354-046ddfd6b6d8
d0505f8a-7eab-43d5-a299-2dfe1ef97235,fa90ec73-59b7-43f2-9d0c-7afac0613d46
6a37726e-a99f-4f7b-a0f2-e1bafc2d3e0b,fa90ec73-59b7-43f2-9d0c-7afac0613d46
9fcf768d-5d18-4f60-9243-39444fcb91f8,f98ecd25-ae27-48c6-b18c-a236a3fcbc0d
9c7880e3-fd24-43f8-8dee-149152d13094,f98ecd25-ae27-48c6-b18c-a236a3fcbc0d
0749c16a-4ee3-44ba-8612-c66510116b4a,e20b1b3f-480f-444d-9fb7-8647b987e84d
fcdf2fff-fbdf-49b5-8762-147aacc2f0f9,e20b1b3f-480f-444d-9fb7-8647b987e84d
35bf154b-7e71-4743-b434-614da8e2a4aa,5523a3a3-902f-4446-9e35-ee9682bdca72
0f9eaa94-8ff9-45dd-ad79-a2891be2c5bf,5523a3a3-902f-4446-9e35-ee9682bdca72
85f5e1ac-d431-4e9b-82f8-4842c54aacce,fd422c5a-6424-41b8-ac05-2bbb26d3ec0c
b5c8e8e6-fd26-420f-ab01-2a2c5e1ce02d,fd422c5a-6424-41b8-ac05-2bbb26d3ec0c
4cdf77c4-b8af-4cbf-8a93-4efd8a0ccf33,612745b3-cb0b-4a2c-b2de-ec95626d8a40
2438cd20-a6a2-431f-a1c6-87b1c30ac35e,612745b3-cb0b-4a2c-b2de-ec95626d8a40
c178aaef-86f6-4e74-818a-2c4d53c428cd,3e9fa2e7-611b-4a2a-b299-6745f7f44a70
16d099fd-f698-4f5f-8dd6-4c17d035359d,3e9fa2e7-611b-4a2a-b299-6745f7f44a70
06fda2e3-8e81-4bf8-a52a-cb3ad3341b05,0868fce7-a796-4bc6-9e48-13dbe46f4552
7fc17bb0-9335-45df-8d1d-0cabb4e60d44,0868fce7-a796-4bc6-9e48-13dbe46f4552
d5c3f082-96fb-4a92-8dbe-8c2978231409,7225bdc7-121d-4640-815c-165237b4acca
cb7b7b60-1c5b-4e6f-a5be-af8b8d18a269,7225bdc7-121d-4640-815c-165237b4acca
b8a30711-acfc-41b3-be35-363332c09e9e,48db374c-c1c6-46a3-a657-ce2716cf2ba5
92145265-915d-4f06-9437-091b6b7e6061,48db374c-c1c6-46a3-a657-ce2716cf2ba5
8f03831d-887f-4f27-ab66-3dd674ff1b19,6b179aa1-7e30-4d05-a67c-f279f11319bc
8e2cd787-148f-4a86-b673-c6de7de83409,6b179aa1-7e30-4d05-a67c-f279f11319bc
40c54c46-356f-430e-93b5-15aa3fd994f7,c56d2d59-4d34-4938-a3af-a7a46e886872
f3806f5a-0ada-452e-8b87-5d555f28b7a9,c56d2d59-4d34-4938-a3af-a7a46e886872
21f3c493-de5e-4e47-8049-dbb8c1c7522a,b535c47e-2ab7-489a-b9ea-ed4d8f5c3283
aa2d2acd-db22-4f88-b6c4-041c91614adb,b535c47e-2ab7-489a-b9ea-ed4d8f5c3283
788a6ace-0d34-486a-ba8f-f6b11e241158,6b1d3d6b-7fcb-4165-a859-e73a5477aed8
c28cb37c-12a5-41ae-a3a4-d8fbaa781922,6b1d3d6b-7fcb-4165-a859-e73a5477aed8
a4855edb-5d74-45ee-acd8-8b4eb10ca465,85495876-e6fa-4621-a74e-f4a4e98b9fae
3d7b7c09-ecaa-4c31-b2be-a3fb2332dc8e,85495876-e6fa-4621-a74e-f4a4e98b9fae
50c13033-01e4-44d2-a9c7-87448cad2e34,d9a9e903-c264-4d04-b8b6-0fc3c9b93140
ad382d15-4e9a-4c01-98da-e430c74be54d,d9a9e903-c264-4d04-b8b6-0fc3c9b93140
4e4af349-f1eb-448c-ba79-6e5fa2d81038,09cbd4bd-5eda-4499-9808-5e211719f265
a13dad88-a931-481a-91e4-7c099f6b8c65,09cbd4bd-5eda-4499-9808-5e211719f265
a43c3307-7838-467a-92d4-60cd452fe663,ef57ddec-087e-41ae-ac1b-e903de3c9dc6
bec5c143-8c3b-4a30-abd4-14f1d908628f,ef57ddec-087e-41ae-ac1b-e903de3c9dc6
bc1c6a0e-a35b-4b71-8eab-45cf84f8117c,117a300b-3baa-432d-a2a9-2558168b3892
2ae1865b-bdeb-4805-adf3-58201c712fd9,117a300b-3baa-432d-a2a9-2558168b3892
8b5d39b1-e364-450f-9f1c-a0701dab26ab,94c06363-9236-4163-b54b-b644170755ad
1d816763-e7f9-43b9-a570-dd2f024cd2ee,94c06363-9236-4163-b54b-b644170755ad
5f73087e-dc4f-4b9a-b248-18d26f83f030,a3d67427-2ee4-41fe-a401-c2e7474fbf46
9b5fa8e7-9177-496e-aa43-18640590a38b,1c6f9cfa-b187-4091-a9ea-a7e6b1c97262
05d485cc-9af2-472a-a8c3-e2d211d66b75,04b8593e-b47f-4dee-bca0-d34b8cddbfb0
5f7574e2-a4c7-4b97-b609-6c7f19e26ef5,7b7d59db-73b8-44c1-af75-012f679d8dcf
1522f9cd-d555-4c77-bd61-5318002cac24,3b3b6481-9270-4f8f-af51-a98c81a9f0b8
271260e8-f234-4d15-b60f-87ad8a5ee2f8,abe2a1b3-9065-4a85-9f7c-44f3aae5ce2b
0207fc61-364e-4ebc-acf4-db9f9bc39a40,6b023c6a-e93a-45c2-9f6f-842662275299
d9f60896-30f3-4ce7-8271-5db95697c885,c092dabe-7207-450b-a163-3dd9cb76c198
09a0593c-54ee-4664-a793-6948f5982013,10aca7f1-f676-4326-80af-d21492ee11f9
b07bf603-04ba-4620-a4b9-82a4ef494f84,0ac66b19-4c0f-4cc2-bc8a-ba8efbcd1634
a0a9163e-0f10-486d-808f-770e69a12cd2,4a7fd04a-0607-456a-a2d6-702683aa2493
97e144ed-4af8-4b53-92ff-a6d0d35dcd0a,cf5d9674-feff-497b-b254-80d634c73c6b
c823655b-7291-42b4-9ea8-b6b0075f4be9,837468f8-de31-4315-958d-a6ec8ece248e
0adf8067-fdf3-4ab2-a740-7ed4e238081f,48a56e28-3f00-4c0a-b5be-ec04cbfa01d0
39937c5f-1011-41fd-a112-398b3bcb4a34,b30fb33c-eb9f-4995-90f8-6a87c1be0d5c
c32a0e10-476d-4586-9124-ace08fd82854,d6434816-07e1-49d3-b335-5a0ea83cd822
4f8f484c-052b-459a-bdcc-f8b924810aab,d8902811-a78b-416a-8d84-ee8bdd259bc9
77524365-5093-4c23-ab9a-17b8cb24c4ac,d6d24e95-f71c-4de3-9fa4-09cc2fe16c8d
d0215eda-177b-404a-80ab-ec2753652de6,94e05fd9-0c88-41ea-995b-73521a748ec4
c330e329-c45d-4190-a82b-2899a5af222c,3ea3d9c9-7353-4161-854c-c1f4ec348581
eddb04dc-cd12-4e7e-802d-4bf138a827b7,679d86d8-01a4-4893-a2e7-69cfcca8a552
f87a2916-5edb-441b-b629-fb5830c332e7,9962ab63-9ae0-4160-b237-5d5c6b8c61d9
3e9877cb-53ce-4d17-9048-41bfa5ac8a72,066ecfc7-5abe-4340-aa04-6c16a49b70c6
8cce8064-7856-46b8-8c68-b3ab75acc06e,bd6102aa-b4bb-4b3a-95e4-f45f8fd882f7
6e3cc5c7-e813-4e55-abab-0b72092a565a,83c003e9-c8b7-4d0f-ae0e-a0d5eca1273b
84e1b942-dc42-4dbc-83cb-09af213b6c77,0a945d5f-28b0-4eb3-99cc-28d14918675f
5b735fa7-21fd-487f-b726-70974fa73544,6cb3ebbe-cc72-4a16-bf24-4ac6233c1562
585b6926-8524-4724-acc6-259e2931eb4f,dbb9de58-2907-4c63-a6b0-32013949776b
ca09bf2c-7087-4ebd-a701-ba8a1709d7f2,9dbb86d7-3148-464d-bf0b-d7f63f17479b
01c391ab-9ee3-4545-8b72-96ccc7379b63,0ffb6e7b-085b-4424-8d27-bbd7c3faebf6
d9053385-abde-44ec-a738-4cd0cf8e6103,93841c34-7b9d-474c-b8d9-ee0b81c7cb69
4b42ec02-a569-42d3-8562-6fc9fc4bae42,a90719dd-f0c3-48d0-954a-cffff4502456
48d6e529-699c-46ea-8df7-32d848d38844,5303be01-d9b2-45e7-88c7-844c716dc545
b5c469ed-4748-4263-86d2-544b81bba379,49e93f73-bbec-439e-9da9-9705961bfef8
a3e77030-0b99-4c5c-945f-062f88d8e7fb,7ab3efe7-728f-4cb0-ac46-1a441170ad4d
a0c729f1-0d1c-4185-aaeb-7e8e52f0f775,7d0b0373-0ef5-443c-a3ef-bfa0bcb18377
5d0e266c-0372-48cb-b1f1-08f5b5f6b3d8,968e623f-7f93-4e99-90e3-3da4bdb0ab17
084180b8-9773-43b1-8a6f-afa3e66554e4,0fa74af5-468d-47b8-a167-41f41f5e6257
12787a4a-66d9-4fd5-ae84-888479552cb8,68d08215-b839-4f3a-9c9e-7995c6f81921
152e9a77-ad77-417a-aa1a-64a6bea385e4,4228761b-19ab-49c0-b6a9-fa0a28d35687
77820b14-df62-4468-be2f-981e848699d2,ee296c7e-dfe3-4681-9936-c6f1041d70c1
9439f4a8-3c6f-4825-b3d2-140150624c55,77a3d7cd-0409-4c76-b54a-4301000d0f00
bac8fcdc-9496-48c1-a2d0-86fbd9a8831d,8c80a78f-ab3d-4c9e-9901-d22ea5bbf860
8403170d-1457-4c64-a70e-a2dae0094ee6,a8b4ed2e-95b3-4463-8ae6-686eb70100da
9afc6854-250d-4351-89a3-5c64e1f3d009,32a93391-7b9a-4329-b4a8-5a1a570c4431
540320cb-73cb-4140-ba90-d259a85202e3,0a614d4c-6905-431b-9794-32646826f94d
5c497358-dd9e-46af-9f43-70a3e29b0a6e,d9a9e903-c264-4d04-b8b6-0fc3c9b93140
304b51d1-73eb-4633-9214-fc36635a1aa0,8ee4b167-9ff9-47bb-8469-a8ae6ee9d076
63b16b01-96e5-4379-a0ea-c96be0f5a9f7,bc7e5dd5-7404-4757-8a49-68974b54e146
ba46fb47-49eb-4f49-a491-6b94d21045b5,986f6115-8472-4823-af17-5ff5274ec8ec
bc32f949-5121-4669-9eed-31eb46c06fdc,ab0b5603-0129-4740-9602-2575dd84a0e5
f27807f7-9e10-47ba-a272-83175060da4b,8ee9bb3a-d1eb-46fd-ac6e-e71f56b56cad
4b665e9a-3f5d-4030-9de4-0205a3fcadc2,aaa453b9-ee57-4c2c-a39c-9d34348286f6
6d7cf405-b551-4a94-a88f-77469e4a0f75,e31bd167-93f8-43ca-8af3-ccfe51cbc927
e4bce290-f758-4e0c-814b-67974b212043,0c412dac-6fbd-45ad-99af-7ffd9fc7bba8
41adb5f9-4597-439c-951f-57fb91a678c5,589593a4-573c-40dc-891c-179266903d84
1726c3f2-6e1a-42c1-860a-95bcd32e1032,a3719e86-1f20-40c8-a01d-3b4040852edf
dc146395-89b1-4f5e-b150-d330820b2d0d,b9df1499-ea32-407f-a18f-be228e013192
af91272b-59d4-434a-a4ef-b0e862d3a291,2a4e6620-15d3-434e-8b07-e67457d96790
4e78cdef-5e6c-43e7-b057-4030f793a4fe,ad3262f7-3480-4614-82c1-6757f1a19cae
6f1eaa44-5907-44ad-b1ed-35ae86a72088,5553785c-4be5-4aba-adcd-d4f836ef2f13
938c82a8-0190-4e0b-86dd-56f261813943,4ff22f10-e1c7-4adb-b35a-a6f77b55db2d
1885f54d-92a3-4099-8429-fe0dbf210671,66ff295f-38b2-46d2-97d5-ad1658540146
238a776c-4909-4592-bbb8-d8b69bcb6cbd,0deefb43-9f7f-41e0-80cd-59086d306501
039f6a02-f4a7-4244-81af-468fc46d5ada,dd39a04f-1412-4ba2-a59a-b9ce5a912b9f
af6656f0-ca33-4ce5-af3f-b0e15522e135,278f2056-ba4d-4dbb-9a4a-1dead776aa55
83979acd-a636-4abf-83d7-f174b73c59d0,d9a9e903-c264-4d04-b8b6-0fc3c9b93140
eeff3db7-542b-4d76-889d-2f049effd8be,868be66d-147b-43ad-a904-aa567179072c
0cfa3574-ed7e-4c87-83e9-e73f0aa8d01d,968e623f-7f93-4e99-90e3-3da4bdb0ab17
81f67928-2cee-4756-b3e7-04bacb7d4300,9051647a-1ea9-4f0c-a118-943e09a40e4a
e1e5967a-9fd9-42e1-9706-0c13a1750783,89c2a419-5c30-40a3-8697-66780c9bc5a1
6a8f5884-0682-4451-b747-5163398e697a,dd153ed2-5004-4843-961b-1ac697f7e980
e16fd69f-8bdb-4c54-a396-5d00e2c6f541,49d120f3-6e95-4476-8470-a34c75d9a474
70889e10-0bff-4a80-94b4-8338205de262,227349c8-d6af-4672-8e5a-abdf3fffccb1
a49054ed-40a9-4622-afe3-e243918615c1,997aaf77-bad1-42b5-bec0-a3b5d1055d6c
bba9a41d-388b-4ddf-a266-56489c742b69,9c06a934-4d9b-4092-9067-bb982f83216d
0b589771-33da-4960-aba0-3dfb0f96bd2e,df7b4c45-0fc6-4c00-a307-583ba5f9acec
237aab7c-bf9f-416d-8157-6c62f771041a,10bbfee3-90b6-4a14-b093-7a0b67220a50
80ac93aa-cb08-4e9f-9d4b-fae4daeed30d,f491822d-5f7e-4f0f-8974-8c3ecbbe3988
98b921ce-7c5f-481f-9cd6-9a6d44fdd215,bf176b18-2d09-47f3-9aff-bfc30de08c23
77eba028-6fc1-4049-8143-d3ab6ff8cda2,8d02e965-a54c-427e-bda2-5a4e65778ca6
80fe523f-dd8b-4d5e-8866-ed3522f10c80,a25e3f7e-4b7e-40c2-b51e-aaf76ed40dbc
286da989-6210-4198-9a77-96d8c4681b6d,236238ef-6842-45a0-8177-123d71954f2f
016133f0-f6b0-4d1f-aeb6-d82a4095d225,fc535f25-cea9-421f-b6fb-cb8d9c69c27a
7f42e9f9-e2cd-4c29-b84c-bec589604423,9bd4329a-55c2-4bd4-9412-bbe8a78c3953
f061a43b-cd90-46a1-a5e1-6e456b37cf03,591348c4-12d2-406a-aa28-4ae3b86af368
02d38e87-4a5f-4394-bd69-718a590c3d91,48707ef7-30b4-4761-8f23-055f1f3ffc3a
66eacdb1-a822-48f3-aba7-318540aa6ec9,77a2e0b4-8553-4691-9650-0ca2d1e2ea83
cd28ca1a-73d3-427c-8492-5a8d53f732ca,07214e26-90bb-4571-bcb2-75fab931f524
c6aa1fac-19a9-4d2e-92c8-dc21b24f0a0e,879fbd9f-7a47-4c6b-a23b-91e58cac51b6
9a7d3ebe-71d5-42bf-8cd5-11290d75bd69,cda2ed2e-ecc3-4df1-a5af-7f17cd987b63
95155a7e-3d10-4b4d-b88b-22c184d31c94,171099a5-2676-44f2-ab73-2ad6efadabd8
52ac6f98-a695-4a80-8b19-013196cc7cc4,843b44ab-7810-4447-900b-4ee18944f2a6
2ffe5067-7916-438e-b62b-8024efe1b4dc,72eaae10-7b76-4fd0-b36c-df0dbd11fe71
0477f23b-ed4b-441a-aae7-a7fca2f01f64,94d94f3f-c966-4a01-b0f1-4ef6a4aa25e0
7e193efb-df9f-4c58-87b6-07feb9ace9a1,f18fdc65-cf25-41e6-afce-f772d8c5029d
8b37ee3a-281a-4ed0-acc5-6256d73ff1f0,cfc76cc2-fbc4-44be-a10b-ab6d5febae51
0bedb326-5dda-4a18-90a1-152fa369e774,e53a7507-e8f1-4a65-8c00-81b3412abf58
cc220d84-be34-4aeb-a56c-951a9a4fec80,1f5a6fd2-f3ee-4953-9bbf-ee17e2336971
b2543951-0ac9-467b-bbf7-77a6be7c3983,b54571e5-9c36-4375-8478-7051e597ab98
4653b1b4-4d92-48e3-ad57-028d09b2e550,a36a8357-f244-4097-b50c-b2d37610f3dc
1dec8c5b-f336-4e16-b2e5-23e214fb868a,5c3dc021-9e08-452b-bc0e-c3e012bb3137
007220db-ecde-4b1b-a960-951e69620148,e2368356-5286-4089-9ae1-513252b5c92e
9702e5a2-2025-4e15-b68f-820649edbb18,8cf8c73f-2828-4c8d-b6ba-4d93535e0b04
00f709c0-7d62-4131-960e-df2de026a51f,4af01d9c-b19c-436a-af45-296db2e6b73f
b05e4793-d8c2-41fa-a114-8cc255031305,a00be13f-53b2-49e2-a3ff-4d968af4700b
168267a4-4250-42aa-aa6c-e35ebdfd4c14,d3e7651c-2ef6-4581-90f6-65b13e4e7c49
f94f0863-d8a3-4258-8529-ae9c968b6f7d,0c27b1c6-b323-4dc4-bb6c-9ebaf276bca8
681adc1a-356b-4419-8881-8db858b53d0c,97c9c13f-c98c-4b9b-a081-55093d283c66
f9f33b89-2dee-4596-b157-1f29fd1b506b,e30e9282-8c4b-4425-997d-44ad41c3f584
aefa7952-b427-409c-9225-6b2deedab1cd,2271bce8-39c5-4d3e-8a12-4224f6e80d23
2af8cb9b-4853-4c38-95d7-a8b8542d416e,195bd94e-3040-4ec0-a4d3-8a857d209191
ff9cb669-cf85-44e5-9088-6dca6b0b8203,b9744fff-b823-4471-b3d0-0538d17dbdfa
62a6b3b8-f9aa-4ff0-b8b5-b76c80d0d599,2c81b0b3-2e9c-4e65-972b-d411cbd0472e
c34e85d4-79f7-4671-b4d7-3c139033e242,218d0c43-4936-4741-b935-c5b73eb01d09
00b37d97-f05d-4979-9441-0a4576f31379,70daf96a-80ab-4707-af42-5a1669ba52ee
33ffae9b-8591-41c4-95c5-4377d42fb912,e160d2c3-ed70-44d1-9e22-7764b3c0224a
7a9b8b10-36e3-44f0-925f-c08b09884ce1,28284e3e-4c0d-4d2b-91d2-a33e871fefe3
b624a511-b235-45e7-881a-599c05afbd54,c251b5c3-69f5-40e2-bb2d-fb85bb21e3dd
c6f55e68-6f22-412c-b0d7-b5dc720f3689,51923492-7c5f-46dd-bbbd-41f989a2cab7
4ea24ddd-6bee-4077-9390-9f315dfad357,65718641-23e1-45a5-9642-d0a70eaf0a2a
a3dd4c48-b16e-4d7c-b9d5-76722c5939cb,01e7181f-cc7d-4d25-b173-f9dd1c917769
258b29f3-0122-429f-94a4-c25f646840ae,81d4cfe2-50ec-4867-8442-884a1b556513
f61d57b8-7aa9-4cfe-b8a9-ffc388985e08,d175957b-a1b2-4ded-922f-9b7f77e91166
1daee65c-5327-4433-a218-056958af9cfb,b7c4d574-4de0-4c01-8ea9-562d098e6de7
9a764a7a-2075-4df9-b332-8935cf75e639,cdb4c812-fb97-4b60-8e34-66b203961f7b
8c5cfd1c-21da-4a7f-a127-b0d87ec005d3,adab61f5-0421-439c-91e6-5a566e47fa88
64b17d62-5779-49ea-a403-b08e4da32048,3cd90887-3248-4e34-ba3b-3d0051676fff
ea8dfcbc-d38f-4b25-998c-eeaf62534667,6cf22e67-c373-40c3-bf9b-542f12ef375e
c5dff835-0cbc-4e6b-acdb-add22aa9332e,e59e65f3-cb75-481b-bfb2-29d17b7713aa
237e0ba4-cca2-49da-a434-41fc270dbffa,66f677ca-c7a1-43dc-80de-9ae90a3e80d1
0d48eaec-1946-4e65-bc56-bdff576ace2c,b3bc6f4c-25a8-4c49-b8da-d2f1f7da40cf
5192dc4d-fcea-4b2a-b729-cf6ca12ad278,e2fbc308-d1eb-47ee-8be8-838e26fd8b56
a2fd4453-6590-449b-888c-18743ad4e6fa,459d7035-8396-44d8-a8e7-24d7a6431503
1c4a3710-8ae4-449a-8623-01022895e905,7b6ec578-267e-421f-92fa-d63054586517
c92f4ccd-a22b-49c2-b49f-18a7e0eec451,b6b952f6-69f1-4c9d-a0ac-d83b0b51a14e
585b12dd-6c3c-46ec-bf42-b4680c39e402,55dbb407-633a-48b4-bf4c-f1d54c0fae52
12569475-fe3a-49c0-b897-3143955f9b40,340fd0b5-a5ed-45e4-a858-21fefefc8c7c
b96f47b9-2f25-4f6e-b766-a6d16d33353e,2e6d8189-066f-4fbf-af7e-0e32cffaf848
f321d998-afaa-48ce-9dbd-7dd1328e75fe,34edc0ca-3733-4f74-8678-f3a59c3d8f35
d99c049c-ee31-4342-b506-5116271eaa50,f8ed7af9-747d-4f52-b7e7-588786640790
081fc8af-5916-4520-a540-d661af43b05f,19f8d998-c47f-44e0-bfa3-b9dd7965c439
38fae554-ec6b-4026-a03d-d0fc14ec5020,ff43d2a6-d159-4e54-a917-0ecd0624ec90
afd32791-e7ec-4da0-8d5c-64be52f5315b,81960574-1b05-4858-9771-437fdd50fc63
dd8513a7-d791-4627-963e-28b67e1153be,5dc34f6c-2b0d-45ee-a515-2844d4b989c1
632bc1c6-0b7d-4eb8-a089-95387a48de98,32149ebd-0f8b-484e-ba27-e4d512f9484a
831b2305-01b5-47d1-8026-8c8feaf8e539,1c2173c2-cebb-45e5-92b0-12251ea5ebbd
c785f87c-5e26-4c96-82d8-44857f83765e,f8d5fff4-176a-464f-895d-017f53f8d765
e5252a20-31dc-4d51-98fe-3f552f33946d,5f2d63b4-8080-4ff2-b7ee-3216140610d5
5f0a6525-7a86-4d48-9061-2f3a95cb6f72,9dc62878-075b-4e5b-aced-732db5d0c690
be2be598-1c21-43d5-8810-0640a0422c0b,643db324-90d5-4225-a656-e6077b3fd8d5
aedc7a4f-f358-40b5-9dc6-467ea21d8427,ca1c9500-717d-431f-938b-b4d41445b5cf
5deeb27f-398c-407d-9d3f-e353129fb1d0,72a42ee2-fa9f-44af-980a-21fa08796c4a
a4a33c01-7a1c-4ada-8f56-55caf2948f21,1202c68b-417e-415c-adca-9bdca6d82ad0
f2779b4b-f727-43bf-a6d0-217bd2c94d9d,08d8a280-c615-4016-b4c6-b8667705c90b
a89de1c2-ca8a-40e4-8b3b-c9b5dde76df9,440e880e-e968-4002-9f17-8f9d3af897ef
36ffba98-1dac-43ef-935b-0d085ca7cf1a,7a208aaa-e8e4-45b8-819e-60c1abd46992
332571ab-8679-40ef-a545-ef0169f685a1,01bda309-ecf8-40bc-a558-fdaaa394df5f
e2cbfb85-b029-471a-a51c-6e47f4ae7ffd,966a517a-d6b0-4d72-ac26-6b39e0f321aa
9e2e15c0-1839-436d-a2f4-662844984695,1f21bfa6-22d3-4186-bb78-567489a7e26d
89022dbf-9349-499d-9f66-4603614fe816,20a60a4b-6566-41f4-b6ac-d3a7dd4a001a
fadd4e35-716a-4f59-bf89-41bdb5f981c4,4721cc29-603f-4f77-99af-d2454dc60ec6
9411ce59-4539-4c18-b3e4-36d084ccc701,0a227e42-f18c-462a-a224-163209b706bd
7a0fe576-94ad-46d0-a071-10bf4c7533d1,562101da-d191-4d06-a2ff-5c20a827665a
5a292f15-3a29-41ea-8607-552eceb5b045,53c88032-3a0c-459c-a075-94d3107d31c3
2f29d8ec-4836-412a-a219-9becaa3e4dec,b270b44a-7026-46f3-96a6-44de84ab3ae5
62930572-1ed5-4b63-bf2e-814eb5dea3e2,cdef2feb-a95c-489a-9b6a-a59594c9f06d
8b903101-c811-4c0f-aac5-056d59bf74c5,d8fc1884-6d71-4fa9-9fc7-8a98b1812835
8f00a202-f2fa-4b5f-a5d6-593dd04660ac,88c18c12-4211-4430-95dd-600dca7a017c
39d2f0a8-6ef9-4e21-ab51-e3b797e664f1,b27b8d9d-e3ae-411d-9368-045acf9232d5
f7493e14-2387-4c75-bb90-21bc6e73c373,7e2c1ddb-d765-4ab9-975f-b74b12f787d8
601991e1-c71a-44d4-88a0-8ca85879ad77,c8d33692-21ef-4814-bcd1-7a3ee7e9f7fb
e3f19c00-4cea-4a35-97b5-c3ecc584fbf3,846a579e-e2c0-49d4-9a56-f2c8d5b1412b
8c2fa076-4c77-4e84-80f5-34a8a3f726d6,cfdece8b-7bf8-4d26-8ac7-67a5b830f88e
5946acd0-07ae-4375-9e64-281dc7d7c69a,8a00ed90-b1be-4132-b1b3-3823aa47df2a
ed664c03-bfae-461d-9e47-57694d6ee1aa,96d01c2b-98d1-41c2-8224-9b0cc84fd6e1
5cead4c8-1b95-49e4-860c-7a9c0c1759d0,eda15127-981d-4ed3-8bf7-ad8e3c5a73e4
75183ece-cacb-43fa-8f46-8f5212260449,a8af2776-a2ea-4de4-b9aa-3c039f38262f
efff6b8f-d1d7-40a9-88aa-54f6063ed589,dc95fde1-3b19-4edf-b313-39cc8ec769e5
af3eedb6-74d1-4dee-be4b-73f3d8856c09,7090a565-1a84-4151-a60a-4fab7c8f817e
0312503f-0d8e-4448-af7c-1d943dadf287,492f4112-8fbd-4ac0-9834-db5322fdafdf
f69418e3-07e3-4e98-b80a-f4b01efb2326,2585cce6-20a4-4150-8f68-c6ac997871e6
