customer_id,ip_address
c79dfa29-0321-4c8a-a837-2da04f3fa357,163.114.248.66
f6c201f9-d101-4aef-9463-ade421d3f507,162.43.8.156
038cf710-4cdf-4e7e-a28a-72a48242ed86,55.104.102.6
54c6e08f-6d02-4fa8-9d98-fc515b0b38d8,106.100.13.187
ce17b804-7ccc-4e2d-af48-2cb48aa4366f,59.98.4.110
02bebb1d-ff4a-4c70-8ec6-bf57e3468dfc,184.4.122.136
1c85065d-41e5-4b63-b730-3c74e2a4030e,148.23.249.150
854be131-ac1e-42b1-a9a8-327c075e27b8,58.124.15.255
59be74cc-9590-427e-bbe4-0df79b6fcdb8,143.113.217.181
e21514d5-961e-49a4-a94b-5caa89e184a9,18.5.42.65
a6f69a6e-3d22-4cbc-8ca0-1003434aec44,83.35.77.115
73d63675-674f-4f13-8747-9b81dbab699d,195.91.232.25
74c7d71f-aaff-419e-9a6e-f9dd0bd44476,84.232.179.125
2ef3f5bc-ce36-4e70-a952-924b7a21ed54,141.244.141.98
86e27346-e9df-444d-98f4-dab27c59de92,50.77.196.204
72e24d83-3cf0-4e92-9121-46514e3783ab,173.86.3.51
65920fed-b663-4b69-ae98-c5ccd65bd7b8,154.105.139.112
a6420e82-ea02-4600-9e4a-27999fc61cbb,59.222.230.125
fc272cc6-3475-436b-be3f-cb163c87a9ce,90.182.70.93
7681a398-f363-4516-b3fe-03fb6a6cb67c,191.165.2.63
37239162-f06e-45d0-baff-4b426f4ed0c0,24.154.221.217
81422a2b-7c5a-4d7f-9258-8bd10b80ae6f,24.42.0.12
ce7c3274-bcb2-4914-8c16-29be39454e62,2.90.119.246
5fbe58f7-5030-42bd-abce-e1be15af1116,156.109.234.108
4b81c72a-2592-45f9-a27c-2dbf6ce1873b,215.73.1.115
