customer_id,device_id
5267f529-3213-45b7-9cf4-cebb00b6facb,429b7bcc-d49b-4906-a898-0607b3956001
ab68b276-f08f-4613-b26b-2027d349fdf2,dbabc74d-02f2-458c-8ffd-09a3e77a6aa2
2455ba29-0601-4327-bcc5-59a8f51307e7,dbabc74d-02f2-458c-8ffd-09a3e77a6aa2
36d2bc6d-204d-46f7-b7cd-48c5d8579233,4e3483f1-6cff-42f0-962a-77c68ceecf0a
830f1603-24a4-4a66-8d40-4d46e77ef56a,4e3483f1-6cff-42f0-962a-77c68ceecf0a
23972222-8d6e-4a6a-be7d-2ace87595754,a590f02b-9461-4e67-a0f5-4bf823f1f7f4
a3f81d65-98eb-4927-bbd6-c214eb169457,2cef55da-54e8-46c5-85e6-c834b98eed00
cda83537-cd6a-4562-9df3-9712b8bfe151,ed615368-3ca1-4f20-888c-8c35718d616c
979ea5d4-615a-4939-ba30-7225f30a5d9e,89afcdbd-6f5d-4d47-a853-d98c08739508
ba6e770e-40c8-42c0-9964-9f0c9277151b,5cee7bab-48ca-44a1-960a-ae1127cc0ac6
1c5b920b-87e0-47fa-ad86-6207c21c87cb,f9dc0239-e09e-450b-998b-111e59c43149
b0001814-e7d6-40e7-b8a1-b00ff5093dd2,e1411890-6309-4ccf-9419-5ff9deddbce0
b0657c03-349b-4fbe-a99c-8ee9fff7fab0,c83cdc60-6905-4cdf-ad46-87b12f48e6c1
e5be61e9-261d-4a90-9227-23c748bbb338,7c18175a-7b01-48bc-a6f9-a30031c41030
2ce612e6-c65b-4867-aafd-9e1e765e6b46,52c9d02f-5917-4090-952d-c13312efb3e5
1b9bc896-ecd9-4cee-baa5-097383de3dbb,8aa5fdbc-e5c1-4d2c-b86b-571ba49bb2e1
b4338359-5fee-4e20-a67e-12ff5f800d9f,96af2100-d709-4366-a801-2c9a6073f07f
116173bd-d823-4a8e-9cd6-4d112ad800ae,849a8bcf-031d-4984-b7dc-b32b56c8f929
ca44983e-596f-4454-8d08-9744b04a13e1,af929144-0d31-4ff4-9dd6-87e2d022a91d
eb1aaf07-5aac-42af-923b-8920b83b8976,4229d45f-063e-43bc-b9c5-045cfa1e6d0a
b5526000-596d-4752-a828-4de535decd2c,2680bb34-948f-423e-b446-d5bbeabf5571
eb2e1117-4c94-483d-ae0b-3bc81359f1e8,0de80592-7c9a-4dfa-8e87-01783aecd98d
bf4b3214-409f-4643-8521-cb2502dd95bc,5504e65a-b3f7-44d9-8642-70b915fe4f2c
4ac4f447-5921-413a-92b4-d458ca356dbb,1736a08f-2b99-408a-b7d7-b03c1e00080e
9e4963e7-8b53-4596-8dca-07556866c868,a0ce5ffc-d298-423c-bae0-aec7a3c43f99
0ea9d162-fcd9-40d5-814b-d50a79fd7bb0,88a56d9a-dc3a-4f1a-9405-f09d6ce8911f
6e7431f9-f6ad-492f-a30a-13b725c1815f,be977f5d-3f34-49d9-96e2-24d5d9fd2630
c7ecde14-61cc-40cc-9708-6fe7a637bd28,80cbac58-6ec3-475e-b522-d7fbc6c7ec12
43a5fa81-201b-4e58-997d-c4c4bac7cab7,0e8ee630-9bd8-4d7a-a8fb-8d26967110b8
de581a87-5a88-4f03-a550-acc27e4bbac5,d2739eca-9df9-4a34-a2e4-d694bfda9225
07a402c7-457b-47ef-ab79-c0d129ce5295,53dc3eb1-35e9-4052-a8dc-e33b7cb5ae39
ce10bf4d-f93d-4060-a94b-bac70b359323,f03fd1dc-aad1-4115-aebc-76894397e5c8
34b903d0-27fc-432d-abc1-530f6139446e,2f2a5179-3b52-49ae-b6df-eca6ec282502
e3ba9589-1472-4b24-91a2-c641871b0482,e75e3030-ad42-4575-a8d1-86c45518bb55
1a3b7dd9-e3db-4b0d-a890-de971aec1de6,6e6a3320-3510-4e18-978f-13213fc53eff
01e0b5f2-8506-4e24-94d2-a7e05eb96b0c,f1a28376-4409-4c13-9169-5e4c8c386a4c
e94dbcb1-1639-412c-8edf-d690e59bd0a7,7cdbaa38-a0e2-48e5-a043-612342e0a08a
7db58e59-1154-4164-8583-e6ef6dbaea81,8140ed65-07e3-4650-9702-25d9ffa42404
daf81d70-6ffc-427d-b4ca-1bd7ea8520eb,7532105d-e309-4d3d-aefb-007979c08576
48ea9d58-2cc3-4ea0-ae94-c10e16d4d547,513f4304-c54f-4b7e-b052-2f8f5dcde8e1
81c0fc31-4d64-4d0a-9dab-05baa1a7ceeb,c03ba7b1-8a81-44ec-9405-b3348e844be5
422bab52-7fba-4f5a-910c-c029ce74fbdb,68e51398-14d1-4ee0-8cd5-9ecab99af285
b96bc4fc-e0bc-4f85-8397-bf6bc8eb4285,1f3e8216-a44a-4c0c-b72d-3fbb4e91d449
dbb704e5-a95e-4a51-a09f-5f4785d1984c,dc12786c-32d0-4b5c-8e07-48527460a316
07b7f55e-c047-474e-8ac7-aa22e1a8047d,71c75b06-046c-4ce4-8ef5-f4eac0838e18
af6fb560-46b9-4474-95ce-30a9ae9d9795,2314b5dd-4eb1-4866-a812-f8ff6584f64f
fb383e85-0557-483a-9c0e-e6dd0d9f278e,79b6e203-165a-4269-81a7-a52262422264
dff1570f-b3ef-4858-bd06-f88482eb8c34,aa950b2d-1f7f-4cfa-9c0c-3414d5d54266
5ff1fca0-62e2-4aa4-baf6-9326221496ca,30f132bc-33aa-4e0b-95b1-7f6548590a67
7a6700c2-dba2-4a2d-b7b0-17037de15446,d02683d0-738e-43fa-80a9-3c17869753ba
b591198b-bc0b-462b-9b21-aef0a6daa2f9,53dc3eb1-35e9-4052-a8dc-e33b7cb5ae39
a32b3c7d-d374-446b-98e1-c0b7b8ba42a2,5619d913-144d-4dc9-95d1-2a4d4415bc30
419151e2-c3ab-412d-9fa7-6416c4bbafbe,7fed1eb6-5e45-492b-97f3-f3d2b2072d1b
a2f0bb56-74cc-4711-9491-9b5ec1bb22ec,673c2f61-8e85-41ad-ae56-2323df9478f3
bd919f6b-7293-49a1-a06e-ee36d4925bd0,b76440cf-2635-4a84-bc6e-874f3981a24f
f0fcee9c-9833-43f8-8709-8d09e1a8331f,20da6806-5f20-4ba2-8728-e889dc71d792
74c5449e-db09-4b8d-821a-96e064dd6feb,08530f09-4a16-4b41-a89e-74e691aa3f0f
f5355a8f-0f79-4bc3-8fb9-0481e70ab4fe,8dd475a4-abd4-471c-935f-ba6fe710cff4
b70e12c9-196b-479e-9d66-5c3184fdd9a9,113962d7-c948-46d2-90f7-1b3bb578caf1
8ae86921-0874-418d-acca-db6f36a9d91d,b022917a-3bfd-47b2-b39f-51087d2cc355
a545aa2e-6ce3-430d-8c22-397db25f376b,c3a8427c-51a0-4bcb-aaac-c073e2a35ec7
830dd41f-b0c4-4732-add2-c7646fc792a8,b4b8daff-ed20-4497-881e-caed6198eef9
ac9395c7-f387-4a07-aba5-54b1081c2af8,895f4dd7-8a3b-4e6e-b66f-61e268b24b15
d7dcfacb-ee84-4a77-a3ea-1b12eafdc0fc,7425c57f-b7da-4b36-ac99-e696c762218a
51021b2b-1fac-4f40-ba40-866da341f867,e7a1d3a3-a6e8-4f4e-b2cf-ed8e9b593428
62fe193d-7ca5-43b5-8330-2e10b4b98cd0,cb56fda8-f98c-408b-a1df-b39d1ba7680d
bb247226-8a8e-4054-a8ff-b01f89bac7c3,d7306439-7e65-4554-bcdb-db442ebdc736
fa6b4af5-37f0-4a40-960e-d9e255007545,0849bb6b-0285-4209-95e4-f2591cbd17a6
2c6ca666-0bda-4b63-9004-f783bc458a55,ab0fb124-588f-4ff6-86c4-6d6d26e395ea
9171b3a8-fb12-4941-b2fa-88c8a7eedb60,28d61eb5-b34f-4bb7-9254-54db0a455335
99381d22-20d4-4598-85e3-44ad887376d9,09644e64-a4a0-499f-b535-2ac97fa66095
32e13f09-70a2-4d04-a451-1dc741897bdf,e5efd164-1094-49a3-93df-dcd843cc783c
273b6818-871c-430e-b937-dbbf10744433,e6cccec6-d582-4853-a449-73e405afc376
bb8d99d1-be00-446c-8b08-bb99e1832f63,f8801b00-fd1f-41ef-9d3f-e6981e26bff9
7bae4ddd-7420-4ac8-bbb0-5330f917346c,e39e6d74-41b7-4a90-8931-d7a53c0d2fe7
d26e82a7-e032-44e1-aa9b-136d8e54c010,1cafa1be-f8a3-40ae-ae2f-c674fd99cf72
5627887f-1a8e-4040-9b76-ead670e6e634,0e2d9797-dd7f-4898-b052-83704ec2de7b
bec99973-cbb6-4921-8d6a-0f84d873eb13,691e1497-6c0a-4017-98a4-fa7927c08324
046de9f6-d3b5-4312-8331-3d05f45e9bde,4e81082d-9915-49b0-8b1d-e888e2332619
d1fd48db-292c-41af-8c5d-050298dcbdda,0e08681a-7375-493e-aebb-3e16b77f38b4
211587da-ddef-4ef2-9211-1498dc94df32,0cb5ba13-2c5b-4800-9c92-cadbd7075ccc
3b9b1aab-6bda-4681-ba85-5428880f1182,865bbb62-51c2-498e-9c11-879767a9e0ae
d2b7aa68-aecd-4392-b6bf-bba5e4b9e3ff,ade1d76d-45a5-44a4-be7d-cc666adbddd4
88592f72-f639-4e60-95c3-6690f3d852d4,d9e25e9c-f151-4123-b7ae-cfda09ad8767
2d18e2a6-1e98-4096-8936-4a8137682f6d,17794604-3945-4faf-91ca-548d6506221a
f8d650f4-265d-4338-a0ba-145112efbea4,7dff58c9-33a8-4634-abb5-9bcddbdcaae2
93615041-d7e6-4351-b2ea-a85f261659bd,53dc3eb1-35e9-4052-a8dc-e33b7cb5ae39
3b37b1ba-058f-4b3e-b019-f37dfe9b1991,0eda7d4b-15c4-4e6e-ac06-fe024855be67
f5f51fd5-9b66-40fc-abc1-21d415d753bf,6cd59436-3d19-487e-9fc0-c95a979386da
d1fa5078-3413-48a5-a7b3-2bcf5d2e6196,b0d64b0b-2965-4ce7-9d7f-b2c7fdaa7e3b
73750124-0a10-4b47-9175-cda2ff9ae44b,613a6571-fcdc-4df2-9ea5-dc19ac7ec75a
64e7b7eb-6b08-48b6-b754-ad19723a53f0,3c199c47-b852-4184-ae2f-1f52fb9d6a04
5498726e-2ed2-4ed1-9dc7-853282b9fd71,09f88172-bf08-4416-a92c-8510919ab75d
adeb44fa-ce4b-404d-877b-e45feffc5d83,0b21e24a-bbb5-41dd-bbe0-d5c94a0e86a2
cf6f4d7c-5abc-4361-8247-b60660eaa1ba,972fa16c-0a7b-4857-b780-41c342ccfbb4
3ed79d63-7713-4441-b2e3-e5adb00c016a,c5eb6c94-5f5b-4e67-bcc7-eda3402d8d2f
2e11a4eb-eb44-4b45-9a2c-6b35b8c79bbb,23233747-8767-40e1-b3e0-2a4196571d28
5be59aca-41ed-4ae6-9c3a-294a7f2c29b2,4f3d3787-af89-4553-8678-b3f2326d2ef6
f3fe6d01-9187-4c14-95e0-94b4ec620c10,588f53c1-094c-4009-953c-211672aa674a
7fd914fb-1648-4e34-860c-4646ddaa2b7c,98dfce3e-2388-4086-8bc1-20932205699b
f970ee94-0cee-4b0c-b777-1ed76319d487,b5b56968-8e5b-4064-8875-68808073935f
2afdea80-ea54-4cd6-8d5c-0279089f9c4b,fad0e0e2-f8f8-4cb8-b24e-ad39b0ce3cb4
4b7f68ef-70ab-46bd-8d39-3f54f5f39013,bc5e9374-3212-47f7-ad1e-c0433fb33fbf
709b8044-a718-4f4d-a84e-3e289d148441,f6b49f8b-6329-4310-92dd-ecd7ce8e2531
330100d9-c53a-489c-8562-021f8f25d87d,983b26ba-1e03-4fc9-8353-303bbe18a221
9e74a2db-43da-4030-9494-298d61f8a03c,4cc748ac-7eb0-481e-a9da-7ed46d620c6a
3cd8b312-2e84-42e7-9383-5ec10d84f874,48002e68-ae8d-4d6f-8ff8-230abbc55f3c
84326cb2-cd7a-464b-b145-3a3ee4abd5db,102c75b3-457f-4b11-9161-595093ba24be
68c677b8-2a9f-486e-a658-c426aacfda70,ea6352b7-7602-4e97-818e-d9589095ec98
4c61963f-1805-4d96-b98a-5c6e853e5c02,4f4e0bc1-0b6e-4a38-9686-7e5448f9e0c9
0bb9ffa4-c544-4930-ad0f-cb1c307ce579,82631bf1-10dc-4260-8cca-67e499bb9478
2bbb7eb0-e43a-492c-9bca-e97bc5827e53,adfc7c88-50a7-4e76-870f-bd29e2e2816f
4848dbaf-2f4e-4778-8078-8f622e909c60,3ba51381-73ab-4775-8d29-edefdd495c87
7a9f6963-7981-4c0e-86f5-0efaa19fd5f8,d877c3c4-f70c-459b-bf48-9a0d7f216973
454d1160-a80d-48df-849e-99e77a58e037,0e47d5b0-17e9-4a9b-b559-8858191d0627
35a77f40-7bbd-4643-9282-4306cb9cecb1,c536f822-e3b7-482b-a071-603c688a5e22
15e5485b-d68a-4331-a0ce-ef68303a0a9e,5521d6f0-74d5-4caa-823e-3f1cfc1ed9cb
d0fa137e-4f42-4654-a6e4-7ee345d4548d,53dc3eb1-35e9-4052-a8dc-e33b7cb5ae39
e6201e8a-cb5b-48c7-adce-5f53ba07163c,3fffe071-3e52-4b9f-8f2a-efc6c0c94608
47a8bcc5-5081-4f27-a30f-0362e6344aec,4dffc9c5-04bf-4053-a71e-c5fb25d35ff5
c82ca388-b4ca-494e-917a-e0583c5552bb,7ba2a24e-e1f1-48ed-9054-37b0208da592
18dbbddd-6be5-4c63-a1da-0ea6591e4c13,458d6b63-a786-4063-8eb8-c7b3ef10aaa0
c36dfbbb-a0c1-43f9-82ca-31d1f6a35bb2,6d61944d-8593-436b-8bcb-0bfdbf528e96
bda4abf3-6eb0-470c-be43-c3d6f4ac3cb7,1ba153b5-1b48-41b4-b663-f43d40478304
c522f338-6e5e-4a54-b65b-bcea1634b8f7,e3344a02-1e72-4780-a350-76bd97077248
0d58f7db-1bc3-45ef-a5ac-2268e88a80e8,665bb0e3-9feb-409a-94a2-fa89151b3e31
aac9829f-6fbc-4d99-bb56-270a22ede52c,f0f862e6-0988-462d-bc03-70175b6acc14
99e41d61-d82a-4351-b426-1a198bbbe986,99e89561-73ce-4a96-8a36-843684499202
8d066281-7441-4ef5-adef-0a4480339634,0a02adea-4107-476e-9f9f-becaa8aba575
b8d32e30-cbe4-4124-9916-9be77ff7f832,660ad29d-10cf-44a5-b4a4-8789a5cf541b
6bfd35f8-3d4f-4250-a6f6-43a1626899f3,2645c071-4da1-491c-9bb9-ec5c78c1a4f5
19e527d2-d6f7-4f18-87eb-5cbf0ca83c3e,7b244140-b26b-4fae-9746-e44e9c5dd79d
b2ee7bdc-e630-4a57-b65d-59ccfcd1c1ad,5cf8f8a2-9ac3-46d1-bbd9-5c6ac2cadd4c
e191ebad-bd87-4299-893c-7854e3107305,761374ca-6e7d-4115-98be-5baf4baa2223
11236d7f-2566-4152-a6b4-dcdb77d69fe4,90d9b50a-0584-49db-9e2a-837a7eea389a
2e2419f9-ba48-44ba-b0b8-181c7fcda27d,0045640a-9b14-4b9e-a94c-092f3e565a9a
edd5ccf5-26ad-4094-85de-ad7301eeb768,b8626481-3dfd-4d50-bd2f-92a5ceae62a7
2a8e8c2e-a532-480d-9de0-9f311be1c338,a88cc6c0-835d-4602-9895-521830fcf393
5854158e-d901-48a7-a214-525f834be4ac,8a711006-2080-46ef-854f-7f8e28e41f02
e827098d-d11d-4769-9927-5856fd08c7da,eded6a00-16d5-47fc-a261-3b13d54452cd
e655b6be-5dfa-4692-8b2d-02fe5d1e7404,13989649-c710-413d-8857-0f996995e6cc
ddd97ed9-2d79-47f2-a59b-ecb4eef43c9d,c9f17561-db12-4f44-9050-ed8381aeeb66
aaffdc54-6d0c-4d14-b938-07722771ed68,d0842448-d1de-44d6-aabb-ec3626358861
93b685d5-d075-4025-9a94-c94a13e547da,2a7fea60-8ae9-472f-ae81-d1f9cb9e9b66
e044d9a1-9443-4887-afd9-3c7d17190fba,61ada723-a655-43a4-84a9-15348d837214
46be3a90-5f22-4469-9896-90768a7604f2,c950495d-ae89-472f-a2ca-3ec3b63cad10
fb3fdf42-2c97-429c-99e6-a3ef0d9924a1,e5adbbe0-005b-4e47-b675-f53d74664484
a527cb0c-148d-4989-b5c7-190c55dcd125,0adaa9e1-6e05-4b8c-bfeb-99aff699ae7e
42da26f5-1686-471a-b735-b4bf7955b694,ef0da149-bc8f-476f-baa7-abf5503a543e
2b65d3c7-2c2a-48b4-966e-11ab63dbfae8,291e7b92-375f-46ce-89ac-4714ee9e3010
5bfb1c6d-9d1c-43e5-83ea-ff2478e7be04,a0ab0eb8-011e-4a4c-8590-7907700171e2
bfaeb6cc-33a8-4123-a776-af8bbc5c65e0,ceb7817a-a33f-45eb-8879-2d518f0414ae
b41b241f-c428-41bb-a182-c6b9a27d0860,3c0e38a3-74bc-4755-b94f-71c006ef30e0
03f8f103-a283-4cae-b311-e606cf867237,7b5b2d18-c978-4914-b818-d20805fd28a6
ee892b15-4b82-458e-8f05-8dd77b78ada9,e00d2885-342e-48d3-af5b-152e198e1b9b
ec17aee8-6860-456d-87f8-5b1c2a7c152e,1f18e031-57da-48ad-a109-f6f5d3b0dda3
881dce96-ed3f-4a67-8e9e-850964f9debb,76725547-7a83-432d-ba50-8056310ff1ba
b02f51ce-d492-44c3-a42e-670fdfac083f,c52001aa-79ba-43fc-8162-55fe9c49a8f1
791eacdc-b2c9-4a86-ae56-1e0bfdd4c2dc,a634121d-63b4-4335-b53e-55aa9e421592
128d8b4d-1f9d-4eae-87f4-c9aff60046b6,24bc8d18-66e4-4a8d-985f-12cede6bd370
e5a85d4d-b335-40b8-b426-2a235670e9f0,6960452d-314a-47b8-88f6-12315c653cdb
3de82843-9561-402b-baf8-efec326ea05d,b5b56968-8e5b-4064-8875-68808073935f
c6371d95-2cbf-47b2-aa39-ec46bd445b49,7a4f31d1-2a56-48b8-86c0-2626c335d4c3
8abf8231-8cd2-410c-826b-7326c6091f36,82d59bf4-7903-43ab-abf8-09fdef50fac3
7566c7f0-6ac8-4e2a-a955-66c6077bcb60,f0fedbdd-a129-400e-8325-1035d5c2dbcc
52fd27ab-3b24-41d8-b3d7-99c4b19f8199,f51ef3dd-eb48-446b-967c-ac854a55de2f
538f586b-b6e2-45f4-ac25-df52efbc2449,62eec8f0-850a-4d8e-8054-fadc6b0de574
6c04702c-2fab-4711-8d2a-ec3b14de9d40,9a127ee7-002c-4e1b-ad3a-fc7cefb8b573
bdbbf3df-bb80-4154-8749-5e08e89874f4,66ff9c51-e578-4cf6-b658-8ee4dd8619ae
28392289-37b3-45b1-98af-af6fd2a151ad,f45cbd2c-8e9a-4051-9ffa-9d74ab360aaa
e5dd7ae2-d3bd-4cd2-9fd9-d7760545e7a0,56a7d264-9bae-42ac-85b5-ec5d078237b2
423b0f5c-8c26-4357-9bba-0c0775847f4e,7c9f606c-6bc6-4313-bf88-bf9358b1dd7e
ddea26f4-669a-4c4e-983e-79c8bc953162,e1f39f10-4b6c-4ac5-8ba9-e69a912eb4c9
1849fc9a-54ec-4ae4-8b4f-c91125072a0d,0756076e-e13a-41a6-8295-91fc72c898e9
6bf2cea9-0114-4d58-a3d6-b2ecea42091f,48b7dd89-5dd6-4d9c-9ffd-152866f75286
ab8408a0-88a7-457a-bb7d-56069a003a31,c4b55b4c-f7d1-4694-ad80-b498fd583470
23b294f1-8ef3-4288-a197-9e6b41c2a604,f9519f42-1e28-42a3-aab3-405b2dae8b35
b25a3e7f-e953-44c0-a199-d5b644692c3c,3af933eb-b017-45e8-ac0d-bc34720b8f80
b6d6abed-dabb-472c-87cc-ae187c4f8952,e320c5a6-5931-498a-9de6-c56b0c70dc02
4bdcfcdf-a684-4118-a498-2c190325d20b,dd9bc312-340c-410c-a44f-d1e86d7cd1f3
044d3ff8-da3b-417a-9e31-dc5f16027656,5196fdd3-5bca-4f9a-9b32-4673efa75e65
f118ce72-fe18-46f4-9923-de581a50cc2a,a54512c6-6f88-4394-ba01-0d14563f43da
59cd497a-0063-40b2-b731-ce1bee3233b8,366960ac-577e-449a-8c6b-ec41802b27c9
c888f5cd-e8b6-45c1-9f6f-9501d9645a14,68375a75-d0f8-40cb-8b3d-b52ca2346c49
bf51ff15-58d8-49f8-b21a-6c8001215daa,7f702dc1-e6d5-4807-9aeb-9c294810f5c1
dff53d5b-1119-43dc-a6a1-a27ee41fc5b7,68337527-3bef-4031-9150-106ff9de13bc
