customer_id,abuse_group_id
6598e8d7-a895-4ee8-827d-60d8c075e84c,
fef8d848-c242-4948-82b0-ab46973119c9,
45a26c99-e407-4951-af01-98ff0ac1a31f,
6706430b-28ed-4be1-bb44-d36981385e3f,
65b1490a-b294-4637-b640-7d8778116948,
7d49e6d2-0546-4bea-8435-fe371b8398cb,
86486de1-61fd-4e34-a762-606676e0270d,
33b54a83-3579-41ef-a2bf-453ab21b770d,
9aa8c0be-3f29-4bce-afd2-091d2d6b5717,
d7473907-34ab-42b7-a9f5-c0700be74c1a,
c84ba3e4-a83a-45d3-a4fb-f0983c2fc584,
85e82dbc-49aa-4d62-90c7-546161cb1bd0,
e37c9f29-2ef4-4385-9ea1-8f7be1abf911,
9a908333-d3a0-452f-93d5-0e18e6acd740,
30a145d3-d34f-4978-8d1f-b27505816a5b,
f97f2455-87d3-4a5f-b296-644a928acdd3,abuse_group_16_patient
bab68c2f-9d21-4bb8-804e-18fae4e0d12b,
5ce1993e-b781-42ef-9e8a-f854e04304d3,
8df3cdc6-85fe-484a-849b-5944f59f7d70,
7e61c9a5-9b22-42b5-a9c0-a41a8d4eaa5b,
06474aac-9e3d-45d4-b908-7292300f8e03,
14c03b24-abb5-4277-a7b2-27835c383f09,
47dc9ede-8a16-454c-80b7-f739742904c0,
43924fab-e25b-4977-b1db-5674eb68e9a6,
f1775916-15b8-402a-88d3-1ff6ba3cd63f,
224cb6b7-2c2b-4461-bddf-2cf352e82a32,
836c44d9-14e9-432f-b182-0792b5476d15,
a07b0541-06dd-4c7d-9d5b-a08a1cc7bc77,
b46b6665-bdf8-478a-a162-60869241d6a5,abuse_group_6_volume
353acdf5-9df9-4b41-aef1-c72d56957042,
c3979c74-4272-4426-a3b3-889f98be03e2,
a5e17742-70a9-4cf5-b04d-8f8f2f44a6d8,
6c67dc75-a8d1-42ab-8347-2e58a1405b8b,
1d2d9daf-c88d-44c0-a0a2-6140d1f483ef,
845c298c-ab81-4e00-ad5a-20c2012b3c6f,
f88b2704-f860-42c9-bddc-8d6a18fda3db,
47abeb3f-c2a6-4663-9a26-df3aa0fc95e8,
58b98e04-0741-435a-94e3-395105ca0758,
ff12e718-7f87-4cad-990d-064c8f0dbb85,
84011cba-5fc1-4299-8cef-4f8e1ebc2e17,
46e52a40-7cdd-4d3e-870f-4c270fee09b5,
22d21726-6377-4680-bb24-3d79aa749cdf,abuse_group_6_volume
0b38e23d-339d-4df4-b1f3-dac24ccecf92,
9b9dca66-6b9e-4531-a758-3e5718a2ee02,abuse_group_7_volume
c9b7fb16-bc58-40a2-9d4c-b48c5ce3a0fa,
bbbba6b8-2cda-4447-8fd5-eba029f4c137,
8c72b71d-31b9-4c56-8b62-57fd2e8073e2,
74c2c103-8af9-4edf-8f6e-aaf4a9971c0a,abuse_group_14_fast
84300923-1fa2-47c8-b1f4-b2a1b9699064,
266d989a-aadc-4a42-96ae-553fd7d56218,
21e69d3e-23d5-4f0e-8986-fe81d4242f57,
9327cd45-c728-4194-a6fd-1f555fac6043,
456a1f86-9b89-485e-82c4-b1bfdb4cadab,
9f12e167-c807-4dfd-9e9f-b2fd7e7b0f74,
e9cfad39-6915-4505-8bbe-8283306ba4f0,
0acbf64f-212c-42fe-84bf-4193a5db8052,
4a39750e-0c20-4b1f-8a98-d49ff8f01095,
317c66be-bbdd-4e28-aaf2-3f525979314d,
494e54b1-49d2-4f67-9c7d-855cd3987507,abuse_group_4_slow_drip
5d6271ce-37fb-4333-a883-5d7d8601735b,
c1197bff-0815-44f3-b074-35f8e73b5f41,
794c89b4-d7b8-4b9e-8bdc-d3f2a3de867b,abuse_group_14_fast
2151fb7a-3e64-4eb9-b213-3323524272ef,
a9a4beb9-8d57-402d-bcf9-7e52c29a4cd9,
a38b0346-451d-4c27-aa3e-6601325a4a66,
d7c92d89-95a5-4fdf-acd8-0b2666550b65,
6852ffc9-2538-47ed-a4aa-ccb25895464e,
16f818c0-87c0-4edc-b5e4-6aeaa4dadaf3,
05a78c4b-e85b-47af-b2c6-b07b4564bd96,
f0df7f8c-39b7-4b75-a7d8-05c84f490a97,
b3edd690-c00a-42f7-aad7-a32984536b8e,
5b767591-8ec1-461d-808d-0092a43b8de4,
7ad0edc6-6473-4be8-a3ef-ba263a248673,
bf8409f0-3e90-49b8-b6ca-5586c4992739,
bbde09e0-7400-4729-8f56-7b0aec2379cf,
cab44b86-92f4-4c40-9c8c-9a6a9f55fdbc,
0cc30830-b853-40e7-9e43-9fb05d1c18d0,
89ddde72-f2ba-4199-970f-3021c4e5ca6a,
49ec697d-9da7-42ff-8361-271cd8fa94d5,
490ec763-5cb4-4157-aff1-0fd2f3a36b16,
f12e5a7a-4ee5-4bbb-8dfc-367a5d7837c3,
84553880-049c-4772-a270-6edfdeaf4241,
c3afc4c6-4197-41d0-9741-38aa4c9b79f9,
7c079560-02cd-4f03-ba54-3f0bc5b83d0b,
35ac2cf8-48b3-4618-9dcc-c29d13049b98,
36e6a880-aa58-41bf-8a12-04347bb1fdc2,
ddaf346c-2b09-45e6-8704-16e92e9e49e2,
29375819-bf26-4a11-9f76-c1c4c22238f7,
7347298a-d11f-4595-a721-90a830b88dd1,abuse_group_10_evasive_proxy
835c1aef-83d8-4454-9383-7731ef40aa37,
6522a133-56b3-496c-9a41-0efa324f745c,
c9bbc67b-6482-4f64-a8f5-33735de62998,
0d3096c3-1d07-4e69-8db6-d343e210c406,
6481e545-c5eb-47eb-91f2-c5f84eba5ba4,abuse_group_5_evasive_proxy
8e878cf9-d048-486e-9df6-604ae4b8049b,
e97843fc-7bfc-4695-be7c-6f87de33d8ba,
e71ea0a6-a375-4c14-8c2c-d422c9660a0f,abuse_group_1_evasive_stealth
c36e8153-fc65-42d7-8b3d-d0640341a7e9,
b69296af-ee80-44e1-b343-dd763c0aacee,abuse_group_7_volume
08bbeeca-5d14-4279-ae92-6dc9e1535bb6,
21b98422-bff2-4f7c-93cc-476e2acfe672,
0d638e21-3979-4871-9be9-3b1f64ec1430,
fd977473-0839-4c5a-bb0d-7c3fb254a9f1,
8dd36ad8-a007-4fc4-91c7-ae13179e387d,
cb482a72-58f4-4004-83c9-1317a0ea4a5b,abuse_group_3_fast
3dc8aa65-28e1-4373-bd6a-3739494447b8,
936017cd-70fa-4402-90fb-acfbad62e4ce,
17366cc8-2cef-43ad-8718-adc5a64b24eb,
11d5b588-049d-4270-8ca5-e13229b9afa7,abuse_group_15_evasive_proxy
8236013b-829a-4f15-90b7-100329b23d91,
65029340-9355-4231-9a1f-9dc4ae63d07a,abuse_group_3_fast
828035a2-b750-4db4-836b-68cdc9fcf970,
b4cf4446-8e32-4e42-ba14-f49fcb512619,
4459c211-3570-497f-9fd6-cf50ddd5b0ea,
a64d5e41-8313-441f-88c0-32d3a4f42ffd,
6a63b426-5026-4c3d-9630-61ad2f4c1fe2,
f7b77d74-505f-4c41-98db-6d776fb02bc1,
95451e38-3914-4127-9301-30b1ccaafde7,
a42f3dee-74f9-4452-9e59-7bfb23ac01d2,
22dba640-8ac5-4180-a225-fa9d020c6267,abuse_group_2_fast
80d572a5-ac6d-44ee-85ec-b3aa01f44f7c,
581e76d2-7850-4233-a4d0-3675bc0d5b7c,
89777e3b-0445-49cf-8b3c-54319ac01201,
26a5d4d7-2209-49ad-85e0-7eb16f1de0e2,
aa0fe0b3-9a77-488c-bf4c-0cbbf328a5c4,
d24ece72-c84c-45e2-958b-c10971abb405,
37e69dfb-34db-409d-9f42-db98f11b056e,
f5d48a18-f414-486c-8ad7-7526fe446b1d,
0e701c15-ca92-4575-ba6a-b3c71f1d86e9,
23287e2b-5f38-48f6-9c1d-10a5037a4af8,
33ce2c75-3a0f-4801-8572-f853bcd1fc91,
b4096afb-706b-4778-97f1-0e775e89d4ed,
17b7ee7a-c95b-4703-b070-b5e3bf1c14a3,
7c2dac74-bfce-450b-8cc7-873d47a1f6fc,
7663741e-c514-4ea2-bb63-db55517c80d8,
92bbbc1b-215e-4c27-ba43-50dfe47d8ebd,
38c688e0-8f9d-4157-96f5-274bab9398c0,
c4e58faf-e278-46cb-b9a9-1330fd8068fe,
b29cf32f-dbd6-4214-bc45-a1a3502c54b4,
ce330ecd-11d8-4abb-ba87-4d2de8d78982,
8745fdcf-4fea-4b88-87dc-98bff2d8b4d8,
6eef5500-c6e0-4f77-b84d-6fe56d1cc3ed,
e8b01a60-9de0-4302-bc6b-8de7462bc070,
88e7b726-ffda-4a18-b2f1-5cd8ca465cba,
187625cb-253e-4ab0-9ab7-6ddb8b644bb6,
1a7eb1f1-2006-4b0a-83db-7f6c03bd5930,
1d277e8d-3318-45ca-8493-212e659515ac,
2e3e6dc8-0797-4c32-acdf-48e24a88716e,abuse_group_12_evasive_proxy
1eee0293-c23d-4d1c-8cfa-dee0472205bf,
c210bd5c-bdb4-4062-a3a1-56f171a3279b,
1baf70aa-25d7-4443-8c75-696a496616c7,
93de0889-a0da-494b-9007-e18a2851548b,
a85ccead-9ef7-428c-bf0e-681e3715f34f,
352c2ffe-a0a9-47b6-8740-55a3da563603,
ebf1e0a6-f664-4d68-9714-193a63e75610,
b29d16fa-a46d-4336-bebf-5b870da6ebd3,
7986e8f1-01cd-4895-81f7-de8ccb075593,
93e6cf2a-cbd6-464c-956b-cc69f35fa056,
77411b51-42de-4bae-8770-42a4f8d1e6bd,
cbec3064-43ac-4732-bc79-0268e7eb5ab1,abuse_group_14_fast
4ccd0bfc-af5c-45ee-86b0-650f9c65d869,
6d666457-5d2d-44f2-8c58-aa491b15258f,abuse_group_6_volume
8d2f8c53-52ef-4237-b8a3-2cf115406f21,
f4c7a7a9-9e25-41b1-b57e-3dd7f72c600a,
5cb37502-38eb-4f23-9979-c9e723e7c888,
8048e640-af57-47aa-a8a2-bf8cdc10d3f5,
5f2a89f0-11f8-48db-97c9-ccdc9fafefac,
7e141f77-984f-47b1-8e7d-6282d066f2c0,
c72d5620-6cda-4efe-b63a-746ef99c91db,
2de4e048-4001-40ed-ba5c-60d0d7cb8217,
63b4b3a1-ec09-40a7-aa5f-e1c483e0381a,
2a6c71c2-7c8e-439a-a550-4ab7dbe3d99c,abuse_group_5_evasive_proxy
f6fe17ab-01fe-43a4-be18-fa1d0b3bbebe,
42e425ae-1704-4606-b001-518dbc1a3541,
0a822553-f2fd-4cef-8aa7-b37fed1e287d,
5d7dc62b-4b58-4def-ad5f-61071420374a,
7d93386c-17bc-42db-bb8c-9aac5eece92a,
45cc80ac-d8e8-469f-b1ff-02d4b3994465,
23be2d61-8d00-46cc-9f3e-7b0f5afb06c9,abuse_group_4_slow_drip
54fdf171-0184-4a6a-9708-36c969061108,
21e63b1c-840c-4ffd-8725-14571fd9fd3f,
d096f2a0-e863-4486-ae66-8e22c341b89d,abuse_group_13_slow_drip
e95079af-47d0-4dff-9173-3a8b157ffad2,
967a1175-2a96-4dfe-b80b-16ad557d94d1,
9e452e24-5f4c-447d-9762-c010164d3e6f,
3347b2db-291b-425c-bb01-7df3e2fc5364,
202c8708-6e53-4d9c-9a20-2d46a9981f5b,
d3cfc315-459a-4081-b579-4f5e4963ee03,
8e12c0b0-d2e4-449b-a721-b82da23dc310,
defa0e13-639d-48f5-88d7-10c1dc301e81,
58fa1ec9-02b3-4d41-bd1b-b44fa2f7949d,
32ef6f18-9283-4951-aab9-86b6cf3349c0,
1651dabb-fc5e-469a-96c2-84ab1131589f,
4729569c-3d51-4f8e-b145-6fe2caf29e94,
9078cc6d-38f6-4531-9cae-067319684eee,
73218400-dc10-405c-a3bb-66b1a6fb43cb,
14d1e3c7-6a61-419a-975b-ce590a7bcb2e,
6798e62a-2d99-4632-a9ac-5531dca4c308,
fc730b0d-1c51-47d6-906c-45fa5f52d47d,
15d3f16a-8181-4dee-bf69-5c2f473fe625,
87d2eaea-ce41-4012-b3af-0f86bfdb3e7a,
62060e74-e548-4e73-969a-5d6a39464fb1,
1cf4016a-3f5f-4f91-af31-060380a9a531,
615d2de6-c731-4a44-b697-7ae0fa23f31d,
0ff27b43-694f-40c3-8b06-e3311cc825a2,
946c58ef-9a78-4772-8096-77660f1a6c39,
34d42ee3-65df-42d7-a0d8-4d2ad916822b,
29c1aab5-32e8-44fc-a900-e15bb0a5b481,
aa6a844e-85e3-4167-9b76-c46d59d68312,
b9df298c-17d9-4056-ba1d-2afad85f34f6,
bf55687b-b446-4c41-bd40-939c7911e664,
6b7cf6e8-efcc-4d42-89c5-492246e51933,
1852c6d3-3a42-4630-a9c4-120b30e41f70,
c7b6f260-7c64-4070-ab97-ccfe79726bd7,
26cb4595-4051-4892-8c24-c3589038874d,
a71d2778-8d38-4b24-b1eb-480f32c8efb9,
4f698377-f10f-4a4d-ba88-1241e93f2eda,
4bf3686b-b887-49d0-b120-29ba0b7fa53a,
22f058f9-5cc5-4297-96f0-b189798adb31,
ab7635e5-15cb-4c91-bddf-b3d0fae19e10,
3b64e18b-1520-4edb-9cb5-7c34d1c49db5,
f9e160b6-651f-4be3-b19b-fba0b2bd231b,
50ed1ed2-ac5f-4fdd-a88c-aa47a4cdcb12,abuse_group_15_evasive_proxy
f85ce606-ebe9-47fa-b09b-9e4085193e28,
704df5e1-a6ec-484f-b497-d68a8d17b8b9,
6e3bd814-d845-49d8-bf7f-dc986ac8a824,
386912e9-971c-4157-bd82-e838f93af731,
0b478ecc-962b-465b-b86d-2ec3e72dcac7,
ad19e907-2e6d-4002-af6b-481dfed31b5a,
3a562e26-027b-494e-bfcd-fdf13b72dbb4,
5724a843-c287-4811-9e16-767371919708,
70e39f57-7b22-4cd0-bb01-101215690d57,
6fe4e6b8-9045-44e5-8de0-d3b59f421178,
6ca4576f-565b-4b1f-9ec8-512b32091364,
15079ce6-bbeb-406b-9923-a61ed1abbf08,
5d9acca1-fa72-4f76-9032-bfdd358a3a19,
47e2c7a3-0382-4585-8735-bbd61052285b,
350a03e1-b7f1-4524-a5f4-c591cbd675fe,
3b0b52ec-8fe5-438e-a526-267bcd6f5dfc,
19446c44-4f49-4f09-8daa-358aeba175de,
c49d6b84-dcc4-4b48-abfd-8c1fb43f6647,abuse_group_10_evasive_proxy
6ca2fb58-dba8-49dc-922a-cb97711077c4,
efceede7-f82d-4624-82f4-999503726143,
056f08fc-dc7d-41f0-aa44-fe5c739b36b4,
41236585-5180-468d-bbd0-0eaab2d66728,
871717e8-e480-44c3-bb23-1b6fb5603be1,abuse_group_5_evasive_proxy
d1d426a1-cc9f-41bc-9549-0cb5dba0edf2,
644f8f1c-e0c9-4116-b831-4a05d13b1a8a,
9d85b8df-f1b0-49d3-88ab-9ed5703e575e,
97181179-6e2a-4b5d-9a5a-d494acc27b14,
da871e4b-b06f-43cd-b7fe-f8618cbe1435,abuse_group_8_patient
13a4e99f-5f84-4567-befa-420a4117cfc8,
5d58eed9-4243-4f2b-b969-d470d5ab4b44,
e9f93ec3-693a-4e8e-a225-e2614f1e685b,
8e25c700-6690-44b3-9f0a-72f7637b9ba1,
ddf94ee3-cc42-443b-aeb6-987306d5e804,
c3f051e2-5e71-4ac2-b8fb-f39be9a1f165,
2ee0ef78-146a-49d2-95b2-d9b8cccadbe2,abuse_group_2_fast
e4ba540d-6116-4ea8-9c10-46ae1a7b13b5,
6ed7c62d-5e34-4d63-bf24-5ace33566338,
0e8387c4-bcda-4715-a3d1-ad86668e042e,
e21f7403-74d3-452a-ab51-ad29f072f15a,
a8d2b045-c136-4eed-87fd-a7e6330710c4,
92b1ddce-d162-4517-8215-9a5e0b96341f,abuse_group_2_fast
0eec22af-4441-4ccb-b4e8-a0f71d9373df,
370829e0-c7f2-475e-9822-cb8e6fcb38ca,
9c9f1f16-88dd-4ed4-aedd-09f5d6441820,
7c883f2b-7262-4cef-833d-9f9b04fed361,
f125be9a-b00d-49ff-842c-791e3d8b6feb,
b9a28327-02f3-492a-a88a-ed876ab41df3,
b702515b-c691-434e-9090-078e745385c1,
507c6781-fd97-4165-9b6b-3fa355f30d7c,
02d70a5e-e6ff-47ed-813f-7eac1a1e95cd,
a57e0ac9-ca60-4ae1-a2a3-a42cc6ba0fed,
4f211a73-8d00-4e33-aff4-c1672dd1387f,
15cecd1d-605c-425c-bd7e-96aebd80d146,
86f6c009-c684-4c92-9b4e-9a712ea3650c,
31a7b329-6e78-4c7f-9338-b21a2a828283,
0b8dbe50-9904-4759-b3ff-9665fde93f8f,
e15ac8da-4b46-46dd-917a-a4d1ed56ae59,
e876f454-9aad-4827-86ca-2ccc8dd79a46,
4b51660f-cd48-446a-a188-75ad69cd8726,
7451733d-524f-4146-a58d-73b81e9a6004,
636c0d52-c7af-4d2c-b67a-2b4f780b6851,
dee2f3b0-32f8-4956-adf6-696712543cfe,
979ac4ed-6892-44cf-8c49-d71381078e22,
9528b8ee-46d4-44bf-a67e-e9e84c64f4ca,
4217da9c-b949-4169-9668-9da1680b6e3a,
ee2a3d88-7ba2-4bf7-bd86-883c01a71dd0,
eda3bc8d-07a1-44a9-846c-707aaf35768d,
5b701456-15a3-42b4-802e-4649e4d89bb5,
01a71a5a-4de3-4583-a054-f878d1a8b273,
c79dfa29-0321-4c8a-a837-2da04f3fa357,
f6c201f9-d101-4aef-9463-ade421d3f507,
038cf710-4cdf-4e7e-a28a-72a48242ed86,
54c6e08f-6d02-4fa8-9d98-fc515b0b38d8,
ce17b804-7ccc-4e2d-af48-2cb48aa4366f,
02bebb1d-ff4a-4c70-8ec6-bf57e3468dfc,
1c85065d-41e5-4b63-b730-3c74e2a4030e,
854be131-ac1e-42b1-a9a8-327c075e27b8,
59be74cc-9590-427e-bbe4-0df79b6fcdb8,
e21514d5-961e-49a4-a94b-5caa89e184a9,
a6f69a6e-3d22-4cbc-8ca0-1003434aec44,abuse_group_9_evasive_proxy
73d63675-674f-4f13-8747-9b81dbab699d,
74c7d71f-aaff-419e-9a6e-f9dd0bd44476,
2ef3f5bc-ce36-4e70-a952-924b7a21ed54,
86e27346-e9df-444d-98f4-dab27c59de92,
72e24d83-3cf0-4e92-9121-46514e3783ab,
65920fed-b663-4b69-ae98-c5ccd65bd7b8,
a6420e82-ea02-4600-9e4a-27999fc61cbb,
fc272cc6-3475-436b-be3f-cb163c87a9ce,
7681a398-f363-4516-b3fe-03fb6a6cb67c,
37239162-f06e-45d0-baff-4b426f4ed0c0,
81422a2b-7c5a-4d7f-9258-8bd10b80ae6f,abuse_group_15_evasive_proxy
ce7c3274-bcb2-4914-8c16-29be39454e62,
5fbe58f7-5030-42bd-abce-e1be15af1116,
4b81c72a-2592-45f9-a27c-2dbf6ce1873b,
8f02cf95-ff9f-47a1-8da5-15b5812192af,
e8118e91-8b4d-4057-8219-0275fbfb292c,abuse_group_7_volume
7090652d-2cd6-48bb-bb55-c60ef3d94038,
30ff24f6-3d23-4cac-a982-0c7923a6bf4e,abuse_group_13_slow_drip
624895d1-7f01-4fc5-99a3-beda5de75b31,
d6307b49-fb9b-41f6-8159-b20fdd88c9df,
1a2a520f-06f4-45da-820e-8aeb3af3bec5,
f375fe9a-9df3-4fce-9f33-4dcb6c993b7f,
bdb21386-164b-4ca6-8edc-a8f82d0cf886,
73f8394f-6c50-4dea-b982-872423fd7100,
bb71c604-aed6-4a5d-8d8e-5b37cc5f6ec6,
dc5a9e8d-2a63-452f-b601-f7a61af0f075,
c51d3a8d-5e13-41b2-a9e5-0e306813283c,
5941c911-79e8-4dd0-af18-3c7e579e840e,
f7dfa1c6-d0ee-4abf-8920-173c4ee20b37,
cde71621-a65f-4b74-b534-9130088bb405,
e86f3426-aa4e-4563-8e6d-287a75f9716c,
347aea49-3d3d-4cfe-a183-6901c9549b53,
90ad2a23-2b89-4bb0-ae8e-76c7ff21a9f1,
f0d0fb06-f9ad-428c-9e0a-d50467c3239d,abuse_group_16_patient
89451d31-181e-4698-ab08-8e66fb0ff55a,
656b0f4d-a2a9-476b-8c53-9882cba365ed,
bd458806-9123-4bf7-b848-4065b797516d,
ca972a42-831b-45a0-9d03-c818b8a16c78,
0b768b7e-d0d8-4242-a820-205b9da1a029,
24e746a2-3e11-49a8-9e21-afa264af6296,
644c4397-5f38-4546-afcd-f8099bba132d,
b8db0d6c-0a98-43bb-b7b7-2416ce98581f,
31d46d09-186d-4ed2-b4c4-e90ce774b202,
cf985611-0b1e-45e7-a751-934a37907b38,abuse_group_4_slow_drip
f83f2f71-8319-4f70-84eb-9eb56c0549fd,
9cb04e30-4c10-410e-911b-2ba6342771bd,
17851de1-3f79-42a4-830e-84d31a116d25,
142391fe-777c-4623-8ce8-c7142ff8a203,
ac9cf62a-bc0d-493c-ad99-e90d04e63c53,
86146869-446c-4a55-8d1a-2edb7f2d15e5,
e8fcd95a-2b3a-4e4b-8080-0e9ec1e32799,
34b62bc6-023c-488f-9cb8-4865b88ee8d2,
a82da76f-662b-4e54-bde5-e69fb15b37d4,
1f010310-da3f-420f-9d89-529b90b50e0b,
906dd41b-4b76-4122-a8f6-3e718e047940,
aae801de-1b56-4d34-af17-485986bc820f,
ab90abb5-21ee-4f5a-89ff-3b28cd89113c,
07eda375-ccb0-4866-a429-ca1075e40842,
6b8a74fd-ea28-4c3a-914a-5fd3e45bfb05,
00fd1194-4e05-4195-818c-20f5ad974a7d,
3ff47a5c-212e-46a9-90c6-370b82ee1898,abuse_group_8_patient
ba7b7519-112a-4526-9425-2e171d4baf8e,
b4bebe69-5012-4ad5-ac23-7ec8ca0ed026,
5fcab80e-97b1-4e13-bdb3-45d17a7059e6,
4c94b88f-0ce4-4cc6-afd3-5a00f78b5813,
a6351453-df00-4da7-8e07-b022c38f04f7,
9067bdbf-0b3f-492d-8898-e19478bc4849,abuse_group_12_evasive_proxy
981f5318-9bf8-48f9-ba8a-49a955815f27,
82facbc9-0d7c-4b31-908c-f4340f9aa751,
cabf03da-3eb9-4352-98d1-ac898ecd38d5,
3b505199-dfc5-463a-8e17-e35dd7805f17,
64681d6f-6440-4165-bd0e-4389ed7ce8ae,
6b902ad3-743c-4f4f-ac11-e7de0c1bc039,abuse_group_11_evasive_proxy
d8ff9d59-fb0d-4021-b989-c706840aeb09,
4cf79573-bc36-47f3-8dcc-8bc53938c078,
a4b3d864-3c70-4e54-9405-936b8065ba3b,
7ea701f7-59f4-4fea-8a5a-28f62af30401,
b535c462-3f0c-4358-9928-20f77756723b,
1913e74b-ebc9-4ae7-b9d8-a00c292d1870,
74033fd0-9fea-4732-aef1-2ebc11bb627c,
b0e273e6-88e8-4dea-87e3-a75fb8c6656e,
be850d80-e8dc-41fe-9234-0211dd683a56,abuse_group_7_volume
09f8f503-e7b8-4469-ba26-eb34ee83f186,
f76abb6a-1487-4558-8420-4cda4a59673f,
fd65e2a1-d5f8-46d4-8f46-c79862cd1f7a,
34148748-d80d-4a99-b1aa-f7355ff5ee6b,
afc709f9-fd5f-469a-bbbf-f68b000376f2,
80f5d92e-99c9-401b-ac2b-c4aa635be30e,
9840321f-b94a-4eab-a86e-f6ae3c1bde64,
805f0291-a01f-4ba4-9618-80d161ccabea,
b864fa7f-47b7-4e33-ad7d-84af9e4591a0,
337c27b4-0970-49c3-9f5e-320189666ebf,
9c4d8a81-a113-4001-a9dd-26ba9495d626,
6a7c5fdd-2dff-48a1-b119-ce1e92f51b36,
e85c424b-9740-48f8-ba5b-67dc346f68bd,
